"CAPE.TOWN.INTL.database","CAPE.TOWN.INTL.weather.DATE","CAPE.TOWN.INTL.weather.STN...","CAPE.TOWN.INTL.weather.WBAN","CAPE.TOWN.INTL.weather.YEAR","CAPE.TOWN.INTL.weather.MONTH","CAPE.TOWN.INTL.weather.DAY","CAPE.TOWN.INTL.weather.TEMP","CAPE.TOWN.INTL.weather.Count1","CAPE.TOWN.INTL.weather.DEWP","CAPE.TOWN.INTL.weather.Count2","CAPE.TOWN.INTL.weather.SLP","CAPE.TOWN.INTL.weather.Count3","CAPE.TOWN.INTL.weather.STP","CAPE.TOWN.INTL.weather.Count4","CAPE.TOWN.INTL.weather.VISIB","CAPE.TOWN.INTL.weather.Count5","CAPE.TOWN.INTL.weather.WDSP","CAPE.TOWN.INTL.weather.Count6","CAPE.TOWN.INTL.weather.MXSPD","CAPE.TOWN.INTL.weather.GUST","CAPE.TOWN.INTL.weather.MAX","CAPE.TOWN.INTL.weather.MaxFlag","CAPE.TOWN.INTL.weather.MIN","CAPE.TOWN.INTL.weather.MinFlag","CAPE.TOWN.INTL.weather.PRCP","CAPE.TOWN.INTL.weather.PrcpFlag","CAPE.TOWN.INTL.weather.SNDP","CAPE.TOWN.INTL.weather.FRSHTT","CAPE.TOWN.INTL.weather.Year","CAPE.TOWN.INTL.weather.Month","CAPE.TOWN.INTL.weather.Day"
"GSOD",1998-07-07 12:00:00,"688160","99999","1998","7","7",13.1666666666667,23,46,23,1020.9,23,1015.8,23,8.9,23,14.1,23,19,27,16.7222222222222," ",10.8888888888889," ",28.194,"G",NA,0,1998,7,7
"GSOD",1998-07-08 12:00:00,"688160","99999","1998","7","8",13,22,49.4,22,1022.4,22,1017.3,22,6.5,21,12.6,22,26,33,16.1111111111111," ",10.6111111111111,"*",12.446,"G",NA,10000,1998,7,8
"GSOD",1998-07-09 12:00:00,"688160","99999","1998","7","9",10.8333333333333,24,48.1,24,1028,23,1022.9,23,6.4,24,3.8,24,8.9,22.9,16.1111111111111," ",6,"*",1.524,"G",NA,110000,1998,7,9
"GSOD",1998-07-10 12:00:00,"688160","99999","1998","7","10",11.1111111111111,24,42,24,1031,24,1025.8,24,10.2,24,7.3,24,16.9,NA,18,"*",4.5," ",0.508,"G",NA,100000,1998,7,10
"GSOD",1998-07-11 12:00:00,"688160","99999","1998","7","11",10.2222222222222,24,43.5,24,1026.4,24,1021.2,24,10.1,24,5.3,24,9.9,20,18.2222222222222," ",2.27777777777778," ",0,"G",NA,0,1998,7,11
"GSOD",1998-07-12 12:00:00,"688160","99999","1998","7","12",10.5,22,44.5,22,1021.6,21,1016.4,21,11.7,22,4.4,22,11.1,NA,19.7222222222222," ",2," ",0,"D",NA,0,1998,7,12
"GSOD",1998-07-13 12:00:00,"688160","99999","1998","7","13",15.6111111111111,24,45.6,24,1017,24,1012,24,8.6,24,5.3,24,12,22,23.2222222222222," ",5.72222222222222," ",0,"D",NA,10000,1998,7,13
"GSOD",1998-07-14 12:00:00,"688160","99999","1998","7","14",14.3888888888889,22,50.4,22,1011.9,22,1006.9,22,8,22,15.5,22,20,33,19.1111111111111,"*",12.7222222222222,"*",0,"D",NA,10000,1998,7,14
"GSOD",1998-07-15 12:00:00,"688160","99999","1998","7","15",13.7777777777778,24,52,24,1010.8,24,1005.8,24,7.1,24,24.2,24,34,47,15.7777777777778," ",12.2777777777778," ",0,"G",NA,10000,1998,7,15
"GSOD",1998-07-16 12:00:00,"688160","99999","1998","7","16",13.6666666666667,19,53.6,19,1017.5,19,1012.5,19,7,19,15.3,19,22,29.9,16.3888888888889," ",12.7222222222222," ",21.082,"G",NA,10000,1998,7,16
"GSOD",1998-07-17 12:00:00,"688160","99999","1998","7","17",13,23,50.3,23,1022.9,23,1017.8,23,8.3,23,6.7,23,14,NA,16.3888888888889," ",8,"*",7.112,"G",NA,10000,1998,7,17
"GSOD",1998-07-18 12:00:00,"688160","99999","1998","7","18",11.3333333333333,24,48.6,24,1017.9,24,1012.8,24,8.1,24,9.4,24,18.1,NA,16.3888888888889," ",3.77777777777778," ",0,"G",NA,0,1998,7,18
"GSOD",1998-07-19 12:00:00,"688160","99999","1998","7","19",12.8333333333333,21,49.4,21,1020.1,21,1015,21,10.7,21,11.1,21,22.9,NA,17.3888888888889," ",8.61111111111111," ",0,"D",NA,0,1998,7,19
"GSOD",1998-07-20 12:00:00,"688160","99999","1998","7","20",11.6111111111111,24,46.2,24,1021.6,24,1016.5,24,8.8,24,14.2,24,27,NA,17.3888888888889," ",9,"*",0,"H",NA,10000,1998,7,20
"GSOD",1998-07-21 12:00:00,"688160","99999","1998","7","21",10.5,23,41.5,23,1024.3,23,1019.1,23,13.1,23,13.4,23,22.9,NA,14.7222222222222," ",6,"*",0,"D",NA,0,1998,7,21
"GSOD",1998-07-22 12:00:00,"688160","99999","1998","7","22",8.11111111111111,21,38.7,21,1028.2,21,1023,21,14.3,21,5.8,21,14,NA,14.5," ",1.72222222222222," ",0,"D",NA,0,1998,7,22
"GSOD",1998-07-23 12:00:00,"688160","99999","1998","7","23",9.55555555555556,24,42.3,24,1028.8,24,1023.6,24,9.9,24,4.6,24,11.1,NA,17.3888888888889," ",0.611111111111112," ",0,"D",NA,0,1998,7,23
"GSOD",1998-07-24 12:00:00,"688160","99999","1998","7","24",9.94444444444444,23,43.2,23,1023.5,23,1018.4,23,7.2,23,3.9,23,9.9,20,18,"*",1.27777777777778," ",0,"D",NA,100000,1998,7,24
"GSOD",1998-07-25 12:00:00,"688160","99999","1998","7","25",11.0555555555556,24,45.4,24,1018.9,24,1013.8,24,9.5,24,4.9,24,11.1,16.9,22.2222222222222," ",2," ",0,"D",NA,0,1998,7,25
"GSOD",1998-07-26 12:00:00,"688160","99999","1998","7","26",12.3888888888889,23,48.8,23,1017.9,23,1012.8,23,9.3,23,5,23,9.9,22,22.2222222222222," ",6.72222222222222," ",0,"D",NA,100000,1998,7,26
"GSOD",1998-07-27 12:00:00,"688160","99999","1998","7","27",17.1666666666667,23,49.5,23,1011.2,23,1006.3,23,7.9,23,17.4,23,27,42.9,23.3888888888889," ",6.5," ",0,"D",NA,0,1998,7,27
"GSOD",1998-07-28 12:00:00,"688160","99999","1998","7","28",12.6666666666667,23,46.6,23,1020.6,23,1015.5,23,7.7,23,12.1,23,28,37.9,22.2777777777778," ",9,"*",5.334,"G",NA,10000,1998,7,28
"GSOD",1998-07-29 12:00:00,"688160","99999","1998","7","29",10.6111111111111,23,42.7,23,1028.9,23,1023.7,23,10.4,23,8.1,23,21,26,16.3888888888889," ",5.72222222222222," ",0.762,"G",NA,10000,1998,7,29
"GSOD",1998-07-30 12:00:00,"688160","99999","1998","7","30",8.66666666666667,19,41.9,19,1026.8,19,1021.6,19,10.3,19,5.6,19,9.9,27,17.5," ",0.999999999999998,"*",0,"G",NA,0,1998,7,30
"GSOD",1998-07-31 12:00:00,"688160","99999","1998","7","31",12.6111111111111,24,43.4,24,1024.7,23,1019.6,23,8.7,24,4.6,24,14,NA,23,"*",2,"*",0,"D",NA,0,1998,7,31
"GSOD",1998-08-01 12:00:00,"688160","99999","1998","8","1",18.8333333333333,23,48.2,23,1019.8,23,1014.8,23,8.3,23,5.8,23,11.1,20,29.2777777777778," ",9.61111111111111," ",0,"D",NA,0,1998,8,1
"GSOD",1998-08-02 12:00:00,"688160","99999","1998","8","2",19.5,21,47.5,21,1012.3,21,1007.4,21,8.7,21,12.8,21,21,28,29.2777777777778," ",10.5," ",0,"D",NA,0,1998,8,2
"GSOD",1998-08-03 12:00:00,"688160","99999","1998","8","3",14.7777777777778,24,52.7,24,1014.9,22,1009.9,22,6.6,23,14,24,21,29.9,28.1111111111111," ",11.6111111111111,"*",0,"H",NA,10000,1998,8,3
"GSOD",1998-08-04 12:00:00,"688160","99999","1998","8","4",11.5,24,44.4,24,1022.2,24,1017.1,24,9.4,24,4.5,24,30.9,NA,17.7777777777778," ",6,"*",11.684,"G",NA,10000,1998,8,4
"GSOD",1998-08-05 12:00:00,"688160","99999","1998","8","5",10.1111111111111,22,41.3,22,1026.7,22,1021.5,22,10,22,10.5,22,20,NA,15.5," ",4," ",0.254,"G",NA,0,1998,8,5
"GSOD",1998-08-06 12:00:00,"688160","99999","1998","8","6",11.3888888888889,21,45.9,21,1019.7,21,1014.6,21,8.3,21,10.9,21,NA,NA,16," ",5," ",0,"G",NA,10000,1998,8,6
"GSOD",1998-08-07 12:00:00,"688160","99999","1998","8","7",11.3888888888889,23,42.3,23,1029.8,23,1024.6,23,10.1,22,7.8,23,15,NA,16.1111111111111,"*",5.88888888888889," ",3.556,"G",NA,0,1998,8,7
"GSOD",1998-08-08 12:00:00,"688160","99999","1998","8","8",11.3333333333333,23,45.1,23,1025.6,22,1020.5,22,10.7,22,3.7,23,12,NA,19.1111111111111," ",4.27777777777778," ",0,"G",NA,100000,1998,8,8
"GSOD",1998-08-09 12:00:00,"688160","99999","1998","8","9",11.1666666666667,23,48,23,1021.5,22,1016.4,22,8.1,23,6.4,23,12,NA,19.1111111111111," ",5.11111111111111," ",0,"D",NA,100000,1998,8,9
"GSOD",1998-08-10 12:00:00,"688160","99999","1998","8","10",15.3333333333333,23,49.9,23,1015.6,23,1010.6,23,9,23,6.5,23,13,NA,25.7777777777778," ",5.88888888888889," ",0,"D",NA,0,1998,8,10
"GSOD",1998-08-11 12:00:00,"688160","99999","1998","8","11",13.7777777777778,23,52.8,23,1016,23,1011,23,8.3,23,6.5,23,14,NA,25.7777777777778," ",9,"*",0,"D",NA,100000,1998,8,11
"GSOD",1998-08-12 12:00:00,"688160","99999","1998","8","12",13.2222222222222,20,52.1,19,1015,20,1010,20,5.6,18,8,20,14,22.9,18.6111111111111," ",7.72222222222222," ",0,"D",NA,110000,1998,8,12
"GSOD",1998-08-13 12:00:00,"688160","99999","1998","8","13",12.0555555555556,20,46.1,20,1017,20,1012,20,7.6,20,8.5,20,15,NA,18.6111111111111," ",10,"*",6.096,"G",NA,10000,1998,8,13
"GSOD",1998-08-14 12:00:00,"688160","99999","1998","8","14",12.6666666666667,19,44.4,19,1018.4,19,1013.3,19,8.2,19,13.7,19,23.9,29.9,16.1111111111111," ",10," ",7.874,"G",NA,10000,1998,8,14
"GSOD",1998-08-15 12:00:00,"688160","99999","1998","8","15",10.8333333333333,21,42.6,21,1026,21,1020.8,21,9.6,21,8.2,21,16.9,NA,16.2222222222222," ",3.61111111111111," ",2.54,"G",NA,0,1998,8,15
"GSOD",1998-08-16 12:00:00,"688160","99999","1998","8","16",12.5555555555556,6,46.2,6,1018.8,6,1013.7,6,10.5,6,7.3,6,13,NA,16.2777777777778,"*",10,"*",0,"G",NA,0,1998,8,16
"GSOD",1998-08-17 12:00:00,"688160","99999","1998","8","17",11.3333333333333,19,46.4,19,1017.5,19,1012.4,19,12.6,18,9.4,19,20,NA,18," ",4.38888888888889," ",0,"D",NA,0,1998,8,17
"GSOD",1998-08-18 12:00:00,"688160","99999","1998","8","18",11.6111111111111,17,46.1,17,1020.6,17,1015.5,17,14.3,17,5.1,17,13,15,17.5," ",6.72222222222222," ",0,"D",NA,0,1998,8,18
"GSOD",1998-08-19 12:00:00,"688160","99999","1998","8","19",12.7222222222222,21,49.8,21,1018.2,21,1013.1,21,8.5,21,6.1,21,11.1,13,17.6111111111111," ",3.38888888888889," ",0,"C",NA,100000,1998,8,19
"GSOD",1998-08-20 12:00:00,"688160","99999","1998","8","20",14.6111111111111,23,52.9,23,1015.9,23,1010.9,23,6.5,23,7.6,23,12,NA,19.7222222222222," ",12," ",0,"D",NA,110000,1998,8,20
"GSOD",1998-08-21 12:00:00,"688160","99999","1998","8","21",12.2777777777778,24,47.1,24,1020.4,24,1015.3,24,8.6,24,5.5,24,11.1,NA,19.7222222222222," ",8,"*",4.318,"G",NA,10000,1998,8,21
"GSOD",1998-08-22 12:00:00,"688160","99999","1998","8","22",10.3888888888889,24,45.4,24,1025.2,24,1020.1,24,8.4,24,9.3,24,18.1,29.9,15.3888888888889," ",7,"*",3.81,"G",NA,10000,1998,8,22
"GSOD",1998-08-23 12:00:00,"688160","99999","1998","8","23",10.2222222222222,23,41.7,23,1031.2,23,1026,23,10,23,7.1,23,15,NA,16.2777777777778," ",5,"*",1.778,"G",NA,0,1998,8,23
"GSOD",1998-08-24 12:00:00,"688160","99999","1998","8","24",12.7222222222222,24,42.7,24,1029.7,24,1024.5,24,10.7,24,4.5,24,9.9,NA,20.5," ",6,"*",0,"G",NA,0,1998,8,24
"GSOD",1998-08-25 12:00:00,"688160","99999","1998","8","25",11.5555555555556,20,43.5,20,1028.1,20,1022.9,20,11.1,20,9.6,20,NA,NA,20.5," ",3.38888888888889," ",0,"D",NA,0,1998,8,25
"GSOD",1998-08-26 12:00:00,"688160","99999","1998","8","26",12.5,20,44.4,20,1023.4,20,1018.3,20,12.2,20,3.9,20,8.9,NA,23.1111111111111," ",3.27777777777778," ",0,"D",NA,0,1998,8,26
"GSOD",1998-08-27 12:00:00,"688160","99999","1998","8","27",17.5,23,35.9,23,1016.1,22,1011.1,22,11.6,23,9.2,23,18.1,28.9,31.2222222222222," ",6,"*",0,"D",NA,100000,1998,8,27
"GSOD",1998-08-28 12:00:00,"688160","99999","1998","8","28",14.8333333333333,24,52.8,24,1018.7,24,1013.7,24,8.7,24,9.1,24,15.9,NA,31.2222222222222," ",12.5," ",0,"D",NA,0,1998,8,28
"GSOD",1998-08-29 12:00:00,"688160","99999","1998","8","29",14.4444444444444,24,47.7,24,1025,24,1020,24,9.5,24,5.9,24,12,NA,18.5," ",8.88888888888889," ",0,"D",NA,0,1998,8,29
