"DATE","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
2018-05-06 12:00:00,2018,5,6,10,23.2777777777778,16.1111111111111,0
2018-05-07 12:00:00,2018,5,7,13.1111111111111,25,18.9444444444444,0
2018-05-08 12:00:00,2018,5,8,13.5,23.5,15,7.112
2018-05-09 12:00:00,2018,5,9,9,19.5,14.7777777777778,0
2018-05-10 12:00:00,2018,5,10,7,20.2777777777778,13.4444444444444,0
2018-05-11 12:00:00,2018,5,11,8,20.2222222222222,13.7222222222222,0.254
2018-05-12 12:00:00,2018,5,12,13,20.2222222222222,15.5555555555556,0.508
2018-05-13 12:00:00,2018,5,13,8.22222222222222,19.2777777777778,15.4444444444444,0
2018-05-14 12:00:00,2018,5,14,13.7222222222222,21.3888888888889,16.3888888888889,0
2018-05-15 12:00:00,2018,5,15,7.77777777777778,23.2777777777778,15.2222222222222,0
2018-05-16 12:00:00,2018,5,16,9,29.2222222222222,17.5555555555556,0
2018-05-17 12:00:00,2018,5,17,15.6111111111111,23.2777777777778,18.6666666666667,0
2018-05-18 12:00:00,2018,5,18,12,29,18.9444444444444,0
2018-05-19 12:00:00,2018,5,19,12.8888888888889,28.8888888888889,17.4444444444444,0
2018-05-20 12:00:00,2018,5,20,15,21,17,NA
2018-05-21 12:00:00,2018,5,21,15,21,16.5555555555556,0.762
2018-05-22 12:00:00,2018,5,22,13.7222222222222,19.6111111111111,16.3888888888889,9.906
2018-05-23 12:00:00,2018,5,23,14.5,20,17.2777777777778,0
2018-05-24 12:00:00,2018,5,24,14,19.6111111111111,15.7222222222222,2.032
2018-05-25 12:00:00,2018,5,25,8,19.2222222222222,13.8333333333333,5.08
2018-05-26 12:00:00,2018,5,26,6,21.6111111111111,12.3888888888889,0
2018-05-27 12:00:00,2018,5,27,6,22.6111111111111,13.8333333333333,0
2018-05-28 12:00:00,2018,5,28,12.1111111111111,18,14.8333333333333,5.08
2018-05-29 12:00:00,2018,5,29,8,17.6111111111111,12.8888888888889,NA
2018-05-30 12:00:00,2018,5,30,8,17.6111111111111,13.1111111111111,0
2018-05-31 12:00:00,2018,5,31,12.8888888888889,17.1111111111111,14.5,1.016
2018-06-01 12:00:00,2018,6,1,10,17.2222222222222,13.9444444444444,29.972
2018-06-02 12:00:00,2018,6,2,10.8888888888889,18.1111111111111,14.6666666666667,0
2018-06-03 12:00:00,2018,6,3,7,16.2222222222222,12.5,7.874
2018-06-04 12:00:00,2018,6,4,3,18.3888888888889,10.1111111111111,0
2018-06-05 12:00:00,2018,6,5,3.22222222222222,23.1111111111111,11.7777777777778,0
2018-06-06 12:00:00,2018,6,6,7,24.7777777777778,15.7222222222222,0
2018-06-07 12:00:00,2018,6,7,12.1111111111111,18.8888888888889,16,NA
2018-06-08 12:00:00,2018,6,8,13,18.8888888888889,14.7222222222222,0.508
2018-06-09 12:00:00,2018,6,9,12,19.1111111111111,15.3888888888889,4.064
2018-06-10 12:00:00,2018,6,10,5,19.1111111111111,12.6666666666667,1.016
2018-06-11 12:00:00,2018,6,11,3,20,10.9444444444444,0
2018-06-12 12:00:00,2018,6,12,7.38888888888889,28,18.3888888888889,0
2018-06-13 12:00:00,2018,6,13,12,27.2777777777778,19.3888888888889,0
2018-06-14 12:00:00,2018,6,14,13.1111111111111,27.2777777777778,15.2222222222222,6.096
2018-06-15 12:00:00,2018,6,15,11,16.1111111111111,13.9444444444444,16.002
2018-06-16 12:00:00,2018,6,16,9.38888888888889,16.6111111111111,12.3333333333333,5.08
2018-06-17 12:00:00,2018,6,17,10.5,17.5,14.0555555555556,0
2018-06-18 12:00:00,2018,6,18,13,17,14.4444444444444,9.906
2018-06-19 12:00:00,2018,6,19,11,18.2222222222222,13.8333333333333,2.032
2018-06-20 12:00:00,2018,6,20,6,18.2222222222222,12.0555555555556,0.508
2018-06-21 12:00:00,2018,6,21,4,19.6111111111111,12.2777777777778,0
2018-06-22 12:00:00,2018,6,22,13,17.8888888888889,14.6111111111111,0.508
2018-06-23 12:00:00,2018,6,23,12,16.8888888888889,14.2777777777778,0
2018-06-24 12:00:00,2018,6,24,10,16.8888888888889,13.2777777777778,3.048
2018-06-25 12:00:00,2018,6,25,6,18.6111111111111,13.5,0
2018-06-26 12:00:00,2018,6,26,5,17.1111111111111,12.1111111111111,0
2018-06-27 12:00:00,2018,6,27,7.77777777777778,17.1111111111111,12.7222222222222,7.874
2018-06-28 12:00:00,2018,6,28,3,16.2222222222222,10.8888888888889,0
2018-06-29 12:00:00,2018,6,29,9.77777777777778,14.3888888888889,12.3888888888889,0.254
2018-06-30 12:00:00,2018,6,30,11,17.1111111111111,14.8888888888889,10.922
2018-07-01 12:00:00,2018,7,1,8,16,13.2777777777778,2.032
2018-07-02 12:00:00,2018,7,2,6.5,12.6111111111111,9.33333333333333,25.908
2018-07-03 12:00:00,2018,7,3,6.5,15.2222222222222,11.2777777777778,4.064
2018-07-04 12:00:00,2018,7,4,4,18.2222222222222,10.9444444444444,0
2018-07-05 12:00:00,2018,7,5,6,19.8888888888889,12.7777777777778,0
2018-07-06 12:00:00,2018,7,6,6,24.7222222222222,12.8333333333333,0
2018-07-07 12:00:00,2018,7,7,6,25.2777777777778,13.6111111111111,0
2018-07-08 12:00:00,2018,7,8,5.88888888888889,25.2222222222222,14.8333333333333,0
2018-07-09 12:00:00,2018,7,9,9.38888888888889,24.8888888888889,16.8333333333333,0
2018-07-10 12:00:00,2018,7,10,8,24.8888888888889,13.8333333333333,0
2018-07-11 12:00:00,2018,7,11,8,25.5,18.1111111111111,0
2018-07-12 12:00:00,2018,7,12,8,17.1111111111111,12.8333333333333,0.508
2018-07-13 12:00:00,2018,7,13,7.61111111111111,15.2222222222222,10.2222222222222,10.922
2018-07-14 12:00:00,2018,7,14,6,15.1111111111111,11.0555555555556,7.112
2018-07-15 12:00:00,2018,7,15,1.88888888888889,18.5,10.4444444444444,0.254
2018-07-16 12:00:00,2018,7,16,2.38888888888889,18.5,9.94444444444444,0
2018-07-17 12:00:00,2018,7,17,6.88888888888889,23.7777777777778,14.3333333333333,0
2018-07-18 12:00:00,2018,7,18,9.5,26.5,17.1666666666667,0
2018-07-19 12:00:00,2018,7,19,12.7777777777778,26.7222222222222,20.8333333333333,0
2018-07-20 12:00:00,2018,7,20,10,26.7222222222222,16.1111111111111,0
2018-07-21 12:00:00,2018,7,21,8,22,13.8333333333333,0
2018-07-22 12:00:00,2018,7,22,14.8888888888889,28.2777777777778,20.9444444444444,0
2018-07-23 12:00:00,2018,7,23,11,28.2777777777778,16.6111111111111,0
2018-07-24 12:00:00,2018,7,24,10,23.7777777777778,15.2777777777778,0
2018-07-25 12:00:00,2018,7,25,12.7222222222222,18.6111111111111,14.8888888888889,0
2018-07-26 12:00:00,2018,7,26,7,19.7222222222222,14.2222222222222,0
2018-07-27 12:00:00,2018,7,27,9,18,14.2222222222222,0.508
2018-07-28 12:00:00,2018,7,28,6,17.6111111111111,12.4444444444444,0
2018-07-29 12:00:00,2018,7,29,5.11111111111111,17.6111111111111,11.5555555555556,0
2018-07-30 12:00:00,2018,7,30,3,18.8888888888889,11.3888888888889,0
2018-07-31 12:00:00,2018,7,31,5,18.8888888888889,11.9444444444444,0
2018-08-01 12:00:00,2018,8,1,6,17,12.4444444444444,0.762
2018-08-02 12:00:00,2018,8,2,2.27777777777778,20.1111111111111,11.6111111111111,0
2018-08-03 12:00:00,2018,8,3,4.72222222222222,22.6111111111111,14.1111111111111,0
2018-08-04 12:00:00,2018,8,4,11,18.2222222222222,13.7222222222222,0
2018-08-05 12:00:00,2018,8,5,11,18.2222222222222,13.6111111111111,0
2018-08-06 12:00:00,2018,8,6,8,17.1111111111111,12.0555555555556,0
2018-08-07 12:00:00,2018,8,7,6,13.8888888888889,9.44444444444444,7.874
2018-08-08 12:00:00,2018,8,8,2.61111111111111,15.3888888888889,9.66666666666667,0.762
2018-08-09 12:00:00,2018,8,9,0.999999999999998,17.8888888888889,10.9444444444444,0
2018-08-10 12:00:00,2018,8,10,4.77777777777778,16.6111111111111,10.4444444444444,0
2018-08-11 12:00:00,2018,8,11,3.77777777777778,18.3888888888889,12.0555555555556,0
2018-08-12 12:00:00,2018,8,12,8.5,17.7777777777778,12.6666666666667,0.508
2018-08-13 12:00:00,2018,8,13,7.61111111111111,14.7777777777778,11.7777777777778,4.064
2018-08-14 12:00:00,2018,8,14,6.61111111111111,16.8888888888889,11.3888888888889,0
2018-08-15 12:00:00,2018,8,15,5.5,17.1111111111111,11.0555555555556,0
2018-08-16 12:00:00,2018,8,16,6.22222222222222,17.8888888888889,11.4444444444444,6.096
2018-08-17 12:00:00,2018,8,17,4,15.6111111111111,10.7777777777778,6.096
2018-08-18 12:00:00,2018,8,18,2,19.7777777777778,10.6111111111111,0
2018-08-19 12:00:00,2018,8,19,6,19.7777777777778,11.8333333333333,NA
2018-08-20 12:00:00,2018,8,20,8,16.7777777777778,11.3888888888889,4.064
2018-08-21 12:00:00,2018,8,21,3,17.1111111111111,9.83333333333334,0
2018-08-22 12:00:00,2018,8,22,5.88888888888889,17.1111111111111,11.6666666666667,NA
2018-08-23 12:00:00,2018,8,23,10,18,12.8333333333333,0.254
2018-08-24 12:00:00,2018,8,24,4.72222222222222,20.2777777777778,12.1111111111111,0
2018-08-25 12:00:00,2018,8,25,5.11111111111111,20.2777777777778,11.9444444444444,19.05
2018-08-26 12:00:00,2018,8,26,4.88888888888889,16,9.05555555555555,2.032
2018-08-27 12:00:00,2018,8,27,5.61111111111111,16.2222222222222,10.8888888888889,0.762
2018-08-28 12:00:00,2018,8,28,9.77777777777778,16.5,12.6111111111111,3.048
2018-08-29 12:00:00,2018,8,29,9.77777777777778,17.3888888888889,13.7777777777778,0.508
2018-08-30 12:00:00,2018,8,30,9.27777777777778,21.7777777777778,14.7777777777778,0
2018-08-31 12:00:00,2018,8,31,10.3888888888889,21.7777777777778,14.5555555555556,0
2018-09-01 12:00:00,2018,9,1,9.11111111111111,18.7777777777778,14.1111111111111,0
2018-09-02 12:00:00,2018,9,2,8.27777777777778,18.7777777777778,13.3333333333333,8.89
2018-09-03 12:00:00,2018,9,3,9.22222222222222,18.2222222222222,13.8333333333333,0
2018-09-04 12:00:00,2018,9,4,10,17,12.6111111111111,3.048
2018-09-05 12:00:00,2018,9,5,7,14.8888888888889,11.1111111111111,12.954
2018-09-06 12:00:00,2018,9,6,6,15.7222222222222,10.3888888888889,6.096
2018-09-07 12:00:00,2018,9,7,5.61111111111111,15.3888888888889,10.1666666666667,0.508
2018-09-08 12:00:00,2018,9,8,5.22222222222222,16.2777777777778,11.0555555555556,3.048
2018-09-09 12:00:00,2018,9,9,3,18.7777777777778,11.7777777777778,0
2018-09-10 12:00:00,2018,9,10,4,20.1111111111111,12.9444444444444,0
2018-09-11 12:00:00,2018,9,11,6,23.3888888888889,14.4444444444444,0
2018-09-12 12:00:00,2018,9,12,11,17,14.2777777777778,NA
2018-09-13 12:00:00,2018,9,13,12.5,17.7222222222222,14.5555555555556,0.508
2018-09-14 12:00:00,2018,9,14,12,17.2777777777778,14.1111111111111,0
2018-09-15 12:00:00,2018,9,15,12,17.7222222222222,14.1666666666667,0
2018-09-16 12:00:00,2018,9,16,8,19.6111111111111,14.5,NA
2018-09-17 12:00:00,2018,9,17,12.8888888888889,17.3888888888889,14.9444444444444,5.08
2018-09-18 12:00:00,2018,9,18,10,17.3888888888889,13.5,4.064
2018-09-19 12:00:00,2018,9,19,7,17.2222222222222,10.6666666666667,5.08
2018-09-20 12:00:00,2018,9,20,2.88888888888889,16.2222222222222,11.6111111111111,8.89
2018-09-21 12:00:00,2018,9,21,6,18.7777777777778,12.7777777777778,0
2018-09-22 12:00:00,2018,9,22,8,19.3888888888889,14.7222222222222,0
2018-09-23 12:00:00,2018,9,23,12,19.1111111111111,15.3333333333333,0
2018-09-24 12:00:00,2018,9,24,7.77777777777778,23,15.2222222222222,0
2018-09-25 12:00:00,2018,9,25,11.2222222222222,23,14.0555555555556,0.254
2018-09-26 12:00:00,2018,9,26,12.5,19.8888888888889,15.5,0.254
2018-09-27 12:00:00,2018,9,27,13.3888888888889,19.8888888888889,15.2777777777778,0.508
2018-09-28 12:00:00,2018,9,28,9,19,14.7777777777778,7.112
2018-09-29 12:00:00,2018,9,29,7.22222222222222,23,15.7777777777778,0
2018-09-30 12:00:00,2018,9,30,8.5,33.2777777777778,19.3333333333333,0
2018-10-01 12:00:00,2018,10,1,9.61111111111111,20,15.7777777777778,NA
2018-10-02 12:00:00,2018,10,2,11.8888888888889,17.8888888888889,14.5555555555556,3.048
2018-10-03 12:00:00,2018,10,3,12.5,22.7222222222222,16.0555555555556,0
2018-10-04 12:00:00,2018,10,4,6,26,16.6111111111111,0
2018-10-05 12:00:00,2018,10,5,10,29.2222222222222,18.6111111111111,0
2018-10-06 12:00:00,2018,10,6,15,29.2222222222222,20.5555555555556,0
2018-10-07 12:00:00,2018,10,7,17,29.8888888888889,22.0555555555556,0
2018-10-08 12:00:00,2018,10,8,13,32.3888888888889,19.5,0
2018-10-09 12:00:00,2018,10,9,13,21.8888888888889,16.9444444444444,0
2018-10-10 12:00:00,2018,10,10,10.6111111111111,22.3888888888889,18.5,0
2018-10-11 12:00:00,2018,10,11,13.3888888888889,21.8888888888889,17.2777777777778,0
2018-10-12 12:00:00,2018,10,12,13.1111111111111,21.8888888888889,16.5,0
2018-10-13 12:00:00,2018,10,13,7,27.6111111111111,17.8333333333333,0
2018-10-14 12:00:00,2018,10,14,12,21.2777777777778,16.4444444444444,NA
2018-10-15 12:00:00,2018,10,15,12,21.7222222222222,15.7777777777778,0.254
2018-10-16 12:00:00,2018,10,16,10.5,20.5,15.6666666666667,0
2018-10-17 12:00:00,2018,10,17,11.2777777777778,23.3888888888889,17.6666666666667,0
2018-10-18 12:00:00,2018,10,18,13.7777777777778,26.2777777777778,18.7222222222222,NA
2018-10-19 12:00:00,2018,10,19,14.2777777777778,21,17.2222222222222,0
2018-10-20 12:00:00,2018,10,20,15,27.6111111111111,19.8888888888889,0
2018-10-21 12:00:00,2018,10,21,12.2777777777778,30.2222222222222,20.9444444444444,0
2018-10-22 12:00:00,2018,10,22,11.2222222222222,36,24.5,0
2018-10-23 12:00:00,2018,10,23,20.6111111111111,35.8888888888889,28,0
2018-10-24 12:00:00,2018,10,24,19.6111111111111,34.3888888888889,26.5555555555556,0
2018-10-25 12:00:00,2018,10,25,17,34.3888888888889,21.5555555555556,0
2018-10-26 12:00:00,2018,10,26,16.8888888888889,26.1111111111111,20.2777777777778,0
2018-10-27 12:00:00,2018,10,27,14.7777777777778,32.5,22.9444444444444,0
2018-10-28 12:00:00,2018,10,28,12.1111111111111,26.7222222222222,20.0555555555556,0
2018-10-29 12:00:00,2018,10,29,15,26.7222222222222,17.6666666666667,3.048
2018-10-30 12:00:00,2018,10,30,10,23.7777777777778,13.3888888888889,0.508
2018-10-31 12:00:00,2018,10,31,5.88888888888889,18.2222222222222,13.2222222222222,2.032
2018-11-01 12:00:00,2018,11,1,7.27777777777778,19.5,14.8333333333333,0
2018-11-02 12:00:00,2018,11,2,5,27.8888888888889,17.9444444444444,0
2018-11-03 12:00:00,2018,11,3,10.8888888888889,32,20.4444444444444,NA
2018-11-04 12:00:00,2018,11,4,14,32,17.2777777777778,NA
2018-11-05 12:00:00,2018,11,5,11,15.7222222222222,13.1111111111111,1.016
2018-11-06 12:00:00,2018,11,6,10.6111111111111,19.5,14.6666666666667,2.032
2018-11-07 12:00:00,2018,11,7,7.11111111111111,26,17.7777777777778,0
2018-11-08 12:00:00,2018,11,8,8.11111111111111,26,17.5,0
2018-11-09 12:00:00,2018,11,9,13.7777777777778,29.7222222222222,20.2222222222222,0
2018-11-10 12:00:00,2018,11,10,14.7777777777778,29.7222222222222,20.6666666666667,0
2018-11-11 12:00:00,2018,11,11,13.1111111111111,30.2777777777778,21.8888888888889,0
2018-11-12 12:00:00,2018,11,12,12.6111111111111,21.6111111111111,16.3333333333333,0
2018-11-13 12:00:00,2018,11,13,15,24.2222222222222,19.2777777777778,0
2018-11-14 12:00:00,2018,11,14,16.2222222222222,25,19.8333333333333,0
2018-11-15 12:00:00,2018,11,15,14.7222222222222,25,19.5555555555556,NA
2018-11-16 12:00:00,2018,11,16,12.8888888888889,24.7222222222222,18.8333333333333,0
2018-11-17 12:00:00,2018,11,17,12.7222222222222,22.2777777777778,18.0555555555556,0
2018-11-18 12:00:00,2018,11,18,16.2222222222222,28.6111111111111,21.5,0
2018-11-19 12:00:00,2018,11,19,12,28.6111111111111,19.8888888888889,0
2018-11-20 12:00:00,2018,11,20,14.5,22.7777777777778,17.9444444444444,0.254
2018-11-21 12:00:00,2018,11,21,13,22.7777777777778,16.9444444444444,2.032
2018-11-22 12:00:00,2018,11,22,14.3888888888889,25,19.0555555555556,0
2018-11-23 12:00:00,2018,11,23,14.3888888888889,24.5,19.1666666666667,0
2018-11-24 12:00:00,2018,11,24,15.6111111111111,24.5,19.2777777777778,0
2018-11-25 12:00:00,2018,11,25,16,24.6111111111111,19.9444444444444,0
2018-11-26 12:00:00,2018,11,26,16,24.2777777777778,19.5555555555556,0
2018-11-27 12:00:00,2018,11,27,13.6111111111111,21.6111111111111,16.6111111111111,0
2018-11-28 12:00:00,2018,11,28,11,20,15.9444444444444,3.048
2018-11-29 12:00:00,2018,11,29,7.38888888888889,27.7222222222222,19.1111111111111,0
2018-11-30 12:00:00,2018,11,30,16.7222222222222,30.6111111111111,21.9444444444444,0
2018-12-01 12:00:00,2018,12,1,16.7222222222222,30.6111111111111,20.6111111111111,0
2018-12-02 12:00:00,2018,12,2,16.7777777777778,25.2777777777778,19.7222222222222,0
2018-12-03 12:00:00,2018,12,3,15,25.2777777777778,17.6666666666667,2.032
2018-12-04 12:00:00,2018,12,4,11.2777777777778,22.1111111111111,17.6111111111111,2.032
2018-12-05 12:00:00,2018,12,5,15,24.6111111111111,19,0
2018-12-06 12:00:00,2018,12,6,15,24.2777777777778,18.4444444444444,NA
2018-12-07 12:00:00,2018,12,7,13,22.5,17.7222222222222,2.032
2018-12-08 12:00:00,2018,12,8,10.7777777777778,22.7222222222222,17.1666666666667,0
2018-12-09 12:00:00,2018,12,9,14.7777777777778,22.7777777777778,19.2777777777778,0
2018-12-10 12:00:00,2018,12,10,15.5,29.1111111111111,21.5555555555556,0
2018-12-11 12:00:00,2018,12,11,13.6111111111111,29.6111111111111,22.5555555555556,0
2018-12-12 12:00:00,2018,12,12,16,24.1111111111111,20.0555555555556,0.508
2018-12-13 12:00:00,2018,12,13,10.8888888888889,24.1111111111111,18.5,0
2018-12-14 12:00:00,2018,12,14,13.7222222222222,25,20.1111111111111,0
2018-12-15 12:00:00,2018,12,15,17,25.5,21.0555555555556,0
2018-12-16 12:00:00,2018,12,16,18,28.5,22.8888888888889,0
2018-12-17 12:00:00,2018,12,17,16,30.1111111111111,23.1666666666667,0
2018-12-18 12:00:00,2018,12,18,16,30.1111111111111,20.7222222222222,0
2018-12-19 12:00:00,2018,12,19,16,25.2777777777778,20.6666666666667,3.048
2018-12-20 12:00:00,2018,12,20,17.3888888888889,26.1111111111111,21.5555555555556,0
2018-12-21 12:00:00,2018,12,21,16.2777777777778,27.7222222222222,21.8888888888889,0
2018-12-22 12:00:00,2018,12,22,19.5,28.2222222222222,22.8888888888889,0
2018-12-23 12:00:00,2018,12,23,19.8888888888889,28.2222222222222,22.1666666666667,0
2018-12-24 12:00:00,2018,12,24,19,27.1111111111111,22.3333333333333,0
2018-12-25 12:00:00,2018,12,25,16,26.5,22,0
2018-12-26 12:00:00,2018,12,26,18,26.2777777777778,21.6666666666667,1.016
2018-12-27 12:00:00,2018,12,27,17,25.8888888888889,19.5555555555556,3.048
2018-12-28 12:00:00,2018,12,28,15.3888888888889,26.5,20.6666666666667,0
2018-12-29 12:00:00,2018,12,29,12.6111111111111,26.5,20.4444444444444,0
2018-12-30 12:00:00,2018,12,30,17.8888888888889,25.3888888888889,21.2222222222222,0
2018-12-31 12:00:00,2018,12,31,13.7777777777778,32.3888888888889,22.7777777777778,0
2019-01-01 12:00:00,2019,1,1,18,31.8888888888889,21.3888888888889,NA
2019-01-02 12:00:00,2019,1,2,17,28.5,21.3333333333333,0
2019-01-03 12:00:00,2019,1,3,16.6111111111111,30,23.1111111111111,0
2019-01-04 12:00:00,2019,1,4,17.5,30,21.3888888888889,0
2019-01-05 12:00:00,2019,1,5,18,24.8888888888889,21.1111111111111,0
2019-01-06 12:00:00,2019,1,6,17.7777777777778,27.7777777777778,20.7222222222222,0
2019-01-07 12:00:00,2019,1,7,17,24.5,20.1666666666667,0
2019-01-08 12:00:00,2019,1,8,17.8888888888889,25.6111111111111,20.7777777777778,0
2019-01-09 12:00:00,2019,1,9,18,25.6111111111111,20.7777777777778,0
2019-01-10 12:00:00,2019,1,10,15,24.2777777777778,19.7222222222222,0
2019-01-11 12:00:00,2019,1,11,15,23.8888888888889,18.8333333333333,6.096
2019-01-12 12:00:00,2019,1,12,11,23.8888888888889,17.7222222222222,0
2019-01-13 12:00:00,2019,1,13,16,25,19.6111111111111,0
2019-01-14 12:00:00,2019,1,14,13.2222222222222,25,18.9444444444444,0
2019-01-15 12:00:00,2019,1,15,13.6111111111111,25.2777777777778,20.7777777777778,0
2019-01-16 12:00:00,2019,1,16,14.7222222222222,30.3888888888889,23.8888888888889,0
2019-01-17 12:00:00,2019,1,17,14.7222222222222,26.5,21.5,0
2019-01-18 12:00:00,2019,1,18,15,26.5,18.6111111111111,0
2019-01-19 12:00:00,2019,1,19,11.3888888888889,23.3888888888889,17.8333333333333,1.016
2019-01-20 12:00:00,2019,1,20,10.3888888888889,28,20.6111111111111,0
2019-01-21 12:00:00,2019,1,21,13.7222222222222,28,20.8888888888889,0
2019-01-22 12:00:00,2019,1,22,16,27.8888888888889,20.4444444444444,2.032
2019-01-23 12:00:00,2019,1,23,14.2777777777778,25.2222222222222,19,0
2019-01-24 12:00:00,2019,1,24,16.3888888888889,24,19.9444444444444,0
2019-01-25 12:00:00,2019,1,25,17,24.3888888888889,20.1666666666667,0
2019-01-26 12:00:00,2019,1,26,12.7777777777778,32,23.7222222222222,0
2019-01-27 12:00:00,2019,1,27,19.2777777777778,31.7777777777778,24.8333333333333,0
2019-01-28 12:00:00,2019,1,28,19.6111111111111,33.8888888888889,25.2222222222222,0
2019-01-29 12:00:00,2019,1,29,17,33.8888888888889,20.7777777777778,0
2019-01-30 12:00:00,2019,1,30,17.8888888888889,27.7777777777778,22.6666666666667,0
2019-01-31 12:00:00,2019,1,31,19.5,28.2777777777778,23.6666666666667,0
2019-02-01 12:00:00,2019,2,1,19.6111111111111,33.8888888888889,25.6111111111111,0
2019-02-02 12:00:00,2019,2,2,19,33.7222222222222,21.8333333333333,0
2019-02-03 12:00:00,2019,2,3,17.7222222222222,26.8888888888889,19.6111111111111,1.016
2019-02-04 12:00:00,2019,2,4,15.7222222222222,26,20.9444444444444,0.508
2019-02-05 12:00:00,2019,2,5,17,26,20.8333333333333,0
2019-02-06 12:00:00,2019,2,6,18,31.6111111111111,23.9444444444444,0
2019-02-07 12:00:00,2019,2,7,17,36.8888888888889,24.8333333333333,0
2019-02-08 12:00:00,2019,2,8,17,36.7777777777778,21.0555555555556,0
2019-02-09 12:00:00,2019,2,9,16.8888888888889,27.7222222222222,20.3888888888889,0
2019-02-10 12:00:00,2019,2,10,17.8888888888889,25.5,20.4444444444444,0
2019-02-11 12:00:00,2019,2,11,17.2777777777778,27.3888888888889,22.0555555555556,0
2019-02-12 12:00:00,2019,2,12,18,27,21.6111111111111,0
2019-02-13 12:00:00,2019,2,13,17,26.8888888888889,21.8333333333333,0
2019-02-14 12:00:00,2019,2,14,18,35.1111111111111,23.9444444444444,0
2019-02-15 12:00:00,2019,2,15,16.5,35.1111111111111,21.3333333333333,0
2019-02-16 12:00:00,2019,2,16,16,26,20.7222222222222,0
2019-02-17 12:00:00,2019,2,17,17,29.5,22.6111111111111,0
2019-02-18 12:00:00,2019,2,18,17.7222222222222,29.5,22,0
2019-02-19 12:00:00,2019,2,19,17.5,30.5,22.6666666666667,0
2019-02-20 12:00:00,2019,2,20,17.5,30.5,21.7222222222222,0
2019-02-21 12:00:00,2019,2,21,18,27.5,22.3333333333333,0
2019-02-22 12:00:00,2019,2,22,17.7222222222222,31.1111111111111,23.1666666666667,0
2019-02-23 12:00:00,2019,2,23,16,27.2777777777778,21,0
2019-02-24 12:00:00,2019,2,24,18.6111111111111,27.2777777777778,21.8888888888889,0
2019-02-25 12:00:00,2019,2,25,17.7222222222222,29.5,21.3333333333333,NA
2019-02-26 12:00:00,2019,2,26,15,29.5,19.2777777777778,NA
2019-02-27 12:00:00,2019,2,27,13,23.1111111111111,18.2777777777778,3.048
2019-02-28 12:00:00,2019,2,28,16.7222222222222,24.6111111111111,20.3888888888889,0
2019-03-01 12:00:00,2019,3,1,17.8888888888889,26.7222222222222,21.2222222222222,0
2019-03-02 12:00:00,2019,3,2,16.8888888888889,27.2777777777778,21.0555555555556,0
2019-03-03 12:00:00,2019,3,3,17.8888888888889,27.5,21,0
2019-03-04 12:00:00,2019,3,4,17,27.5,19.1111111111111,0
2019-03-05 12:00:00,2019,3,5,15.7777777777778,25.5,19.8888888888889,4.064
2019-03-06 12:00:00,2019,3,6,15.5,26,20.7222222222222,0
2019-03-07 12:00:00,2019,3,7,15,21,17.6111111111111,4.064
2019-03-08 12:00:00,2019,3,8,15.1111111111111,22.5,18.3333333333333,0
2019-03-09 12:00:00,2019,3,9,15.7777777777778,22.5,18.5555555555556,0
2019-03-10 12:00:00,2019,3,10,17,26.8888888888889,20.1666666666667,3.048
2019-03-11 12:00:00,2019,3,11,14,26.8888888888889,17.0555555555556,8.89
2019-03-12 12:00:00,2019,3,12,13.5,21.7222222222222,16.8333333333333,7.112
2019-03-13 12:00:00,2019,3,13,14.7222222222222,25.3888888888889,18.6111111111111,0
2019-03-14 12:00:00,2019,3,14,17.7777777777778,28,22.3888888888889,0
2019-03-15 12:00:00,2019,3,15,19.3888888888889,32.3888888888889,23.7222222222222,0
2019-03-16 12:00:00,2019,3,16,15,32.3888888888889,20.1111111111111,0
2019-03-17 12:00:00,2019,3,17,14,24.3888888888889,18.3333333333333,0
2019-03-18 12:00:00,2019,3,18,17,26.8888888888889,20.5555555555556,0
2019-03-19 12:00:00,2019,3,19,15.7777777777778,24.6111111111111,20.1111111111111,0
2019-03-20 12:00:00,2019,3,20,16,24.6111111111111,18.1666666666667,0
2019-03-21 12:00:00,2019,3,21,13.6111111111111,23.7777777777778,18.6666666666667,0
2019-03-22 12:00:00,2019,3,22,15.2777777777778,25.3888888888889,20.5,0
2019-03-23 12:00:00,2019,3,23,15.7777777777778,29.2222222222222,20.5555555555556,0
2019-03-24 12:00:00,2019,3,24,16.3888888888889,29.2222222222222,19.8333333333333,0
2019-03-25 12:00:00,2019,3,25,17,25.2777777777778,18.7777777777778,1.016
2019-03-26 12:00:00,2019,3,26,15.7222222222222,27.2222222222222,20.6111111111111,0
2019-03-27 12:00:00,2019,3,27,11.7777777777778,27.2222222222222,19.2222222222222,0
2019-03-28 12:00:00,2019,3,28,14,24.6111111111111,18.9444444444444,0
2019-03-29 12:00:00,2019,3,29,14.2777777777778,25.2777777777778,19.4444444444444,0
2019-03-30 12:00:00,2019,3,30,16,25.8888888888889,20,0
2019-03-31 12:00:00,2019,3,31,15,22.8888888888889,17.6666666666667,NA
2019-04-01 12:00:00,2019,4,1,11.6111111111111,19.2777777777778,15.8333333333333,2.032
2019-04-02 12:00:00,2019,4,2,9.61111111111111,26,18.5555555555556,0
2019-04-03 12:00:00,2019,4,3,10.2777777777778,27.2777777777778,17.8888888888889,0
2019-04-04 12:00:00,2019,4,4,10.2777777777778,27.2777777777778,16.1666666666667,3.048
