"Month","Tmin","Tmax","Dynamic_Model","GDH"
4,15,30,0,344.504018809758
4,16,16,0,308.075275356991
4,16,17,0,324.961289252449
4,16,18,0,341.18858245823
4,16,19,0,356.53854478457
4,16,20,0,370.807503416794
4,16,21,0,383.810304064058
4,16,22,0,395.383541700914
4,16,23,0,405.388379500418
4,16,24,0,413.71290269188
4,16,25,0,420.2739632606
4,16,26,0,416.168289277071
4,16,27,0,404.873988082058
4,16,28,0,390.054013950868
4,16,29,0,373.47218822269
4,16,30,0,356.656866993924
4,17,17,0,344.065938140332
4,17,18,0,360.041544908136
4,17,19,0,375.095847833042
4,17,20,0,389.027286799284
4,17,21,0,401.653197008266
4,17,22,0,412.813009015965
4,17,23,0,422.371032510456
4,17,24,0,430.218771086247
4,17,25,0,436.276724514958
4,17,26,0,431.080201866097
4,17,27,0,418.685010783589
4,17,28,0,402.574976547207
4,17,29,0,385.206859877306
4,17,30,0,367.202537029261
4,18,18,0,378
4,18,19,0,392.708330983855
4,18,20,0,406.253355377029
4,18,21,0,418.455065657678
4,18,22,0,429.155885473037
4,18,23,0,438.223417081953
4,18,24,0,445.552715983372
4,18,25,0,451.068049823664
4,18,26,0,444.745409574773
4,18,27,0,431.024426266173
4,18,28,0,413.627482676244
4,18,29,0,395.241413329122
4,18,30,0,375.991114257727
4,19,19,0,409.119430068401
4,19,20,0,422.231925458912
4,19,21,0,433.96509785789
4,19,22,0,444.164513407995
4,19,23,0,452.701204197629
4,19,24,0,459.473901735264
4,19,25,0,464.410751617454
4,19,26,0,456.825812437197
4,19,27,0,441.455670105797
4,19,28,0,422.975093753346
4,19,29,0,403.123035842818
4,19,30,0,382.832102722016
4,20,20,0,436.729071701116
4,20,21,0,447.952820019006
4,20,22,0,457.612040740879
4,20,23,0,465.581323471077
4,20,24,0,471.763189669202
4,20,25,0,476.089762264111
4,20,26,0,467.027161049011
4,20,27,0,449.894155247008
4,20,28,0,430.084302640345
4,20,29,0,408.754913894035
4,20,30,0,387.571407827702
5,-10,-5,1.49174450726822e-05,0
5,-10,-4,6.95447835723886e-05,0
5,-10,-3,0.000323976071490905,0
5,-10,-2,0.0014998996091027,0
5,-10,-1,0.00684739318888314,0
5,-10,0,0.0300829660091571,0
5,-10,1,0.116629455996382,0
5,-10,2,0.322305166875512,0
5,-10,3,0.52628904334913,0
5,-10,4,0.55984155423977,0
5,-10,5,0.572055173741987,0.234557054305749
5,-10,6,0.597928064526219,1.27208905602849
5,-10,7,0.614609441284942,3.38855283732093
5,-10,8,0.616571545593041,6.69374855025204
5,-10,9,0.631261732109481,11.2536453340708
5,-10,10,0.635622984952018,17.0744432952566
5,-10,11,0.618902276265703,24.0781616562714
5,-10,12,0.61008442491367,32.154186276455
5,-10,13,0.619969367718472,41.1980931158575
5,-10,14,0.585640910485066,51.0778101645036
5,-10,15,0.589839314902732,61.6342898881796
5,-10,16,0.551421096362047,72.6873952559283
5,-10,17,0.530064498225684,84.0413446901845
5,-10,18,0.492368186700271,95.5002503723031
5,-10,19,0.446905094710033,106.872740647905
5,-10,20,0.393545988040012,117.971327707316
5,-10,21,0.378283084530187,128.626232633746
5,-10,22,0.23324510206802,138.674715587617
5,-10,23,0.0253009740313288,147.961247733122
5,-10,24,0,156.347955774537
5,-10,25,0,163.714774948923
5,-10,26,0,165.402583949422
5,-10,27,0,162.403265997043
5,-10,28,0,157.570660749702
5,-10,29,0,150.326909598251
5,-10,30,0,141.991450491449
5,-9,-5,1.60483833221438e-05,0
5,-9,-4,7.32585069415775e-05,0
5,-9,-3,0.000337068729364082,0
5,-9,-2,0.00154826094463837,0
5,-9,-1,0.00703135687297954,0
5,-9,0,0.0307867073248323,0
5,-9,1,0.119175407986192,0
5,-9,2,0.329609398205633,0
5,-9,3,0.53668817506126,0
5,-9,4,0.571679503371238,0
5,-9,5,0.581149701089282,0.242150514765183
5,-9,6,0.612054325386235,1.314914616943
5,-9,7,0.61941632822146,3.49379234086646
5,-9,8,0.636084621244558,6.88848741935891
5,-9,9,0.641916432607883,11.5734089104392
5,-9,10,0.640184073595202,17.5312519276956
5,-9,11,0.618520973450362,24.6755911795731
5,-9,12,0.64077968498274,32.9096465925133
5,-9,13,0.632805079114179,42.1277735860834
5,-9,14,0.611083114666695,52.187830682713
5,-9,15,0.573199736105292,62.9231741076018
5,-9,16,0.561617745789856,74.1440090646575
5,-9,17,0.54398208389867,85.6554586395096
5,-9,18,0.488816276762165,97.2642815616106
5,-9,19,0.443243481886984,108.778063173649
5,-9,20,0.423371918559023,120.019157276039
5,-9,21,0.423530934999658,130.810534994894
5,-9,22,0.232775688329219,140.981205208335
5,-9,23,0.0531522725626459,150.374509623797
5,-9,24,0,158.849449669264
5,-9,25,0,166.286551149272
5,-9,26,0,167.916419500047
5,-9,27,0,164.974604789762
5,-9,28,0,159.98377763781
5,-9,29,0,152.534160166235
5,-9,30,0,144.261577302567
5,-8,-5,1.79618017338103e-05,0
5,-8,-4,7.87918698321227e-05,0
5,-8,-3,0.000354957314745008,0
5,-8,-2,0.00161030159516461,0
5,-8,-1,0.0072557802569292,0
5,-8,0,0.0316074988240481,0
5,-8,1,0.122011133344122,0
5,-8,2,0.337398719532822,0
5,-8,3,0.54694642037234,0
5,-8,4,0.584414210357475,0
5,-8,5,0.598576616038397,0.250667607761055
5,-8,6,0.624036259732034,1.36204111674655
5,-8,7,0.624625827869692,3.60856025344552
5,-8,8,0.651588118015791,7.10473023583689
5,-8,9,0.655744571114068,11.9214387787865
5,-8,10,0.642820676089888,18.0205829880804
5,-8,11,0.639850192861622,25.3157565315882
5,-8,12,0.660329165008099,33.7240383505389
5,-8,13,0.63987524718002,43.1276617424854
5,-8,14,0.617848119594552,53.3771077338923
5,-8,15,0.581714720192001,64.2933034684539
5,-8,16,0.574334642913186,75.6859445184309
5,-8,17,0.532863157620057,87.3633837252657
5,-8,18,0.489586875967628,99.1319841744286
5,-8,19,0.472333182189415,110.80905425081
5,-8,20,0.442153740159178,122.206338832539
5,-8,21,0.403994256332773,133.14016216332
5,-8,22,0.253026562417906,143.436966241254
5,-8,23,0.0735310959617352,152.93739411839
5,-8,24,0,161.503898095283
5,-8,25,0,169.021308581274
5,-8,26,0,170.597495151751
5,-8,27,0,167.7111636456
5,-8,28,0,162.549655897576
5,-8,29,0,154.914533018306
5,-8,30,0,146.644755761442
5,-7,-5,2.1850911378045e-05,0
5,-7,-4,8.81871070105833e-05,0
5,-7,-3,0.00038171698754378,0
5,-7,-2,0.00169537054582634,0
5,-7,-1,0.00754446605053803,0
5,-7,0,0.0326074618480626,0
5,-7,1,0.125251567913202,0
5,-7,2,0.345827837209321,0
5,-7,3,0.556884266830205,0
5,-7,4,0.593649550280741,0
5,-7,5,0.61656830250266,0.26033542878768
5,-7,6,0.635423088536398,1.41453023164129
5,-7,7,0.638637686576929,3.73462379022621
5,-7,8,0.66465790461677,7.34524950481412
5,-7,9,0.660514174522757,12.3000732438145
5,-7,10,0.644889251635653,18.545236602203
5,-7,11,0.674256226776716,26.0093107733606
5,-7,12,0.667816469645617,34.6059742483206
5,-7,13,0.638087301511871,44.2070275613755
5,-7,14,0.611240987712988,54.6494225804309
5,-7,15,0.596043040391478,65.7510204890812
5,-7,16,0.571959411819922,77.3252757919743
5,-7,17,0.528632487786629,89.1812459295779
5,-7,18,0.518940274202274,101.133948599856
5,-7,19,0.498699104812691,112.987487080009
5,-7,20,0.408676569831306,124.548148483107
5,-7,21,0.425568351901814,135.628201481735
5,-7,22,0.273949393296717,146.053337911313
5,-7,23,0.0846365353030522,155.670115592117
5,-7,24,0,164.33735474395
5,-7,25,0,171.935467286573
5,-7,26,0,173.459947711077
5,-7,27,0,170.616166814103
5,-7,28,0,165.289908894151
5,-7,29,0,157.499214348499
5,-7,30,0,149.19515878736
5,-6,-5,3.16795384869493e-05,0
5,-6,-4,0.000107306875217154,0
5,-6,-3,0.000427286374852584,0
5,-6,-2,0.00182301199778493,0
5,-6,-1,0.0079410418785079,0
5,-6,0,0.0338882890753116,0
5,-6,1,0.129134802271654,0
5,-6,2,0.355074559549228,0
5,-6,3,0.566456193395347,0
5,-6,4,0.598546878998539,0
5,-6,5,0.624671593824905,0.271440686298465
5,-6,6,0.64313679368946,1.47338888741257
5,-6,7,0.657544224346741,3.87536836468764
5,-6,8,0.674989541238538,7.61267763710037
5,-6,9,0.662324832378199,12.7114557009565
5,-6,10,0.670900396044624,19.1153519291038
5,-6,11,0.693006250967915,26.766863701339
5,-6,12,0.668069236338166,35.5659576374946
5,-6,13,0.633091764273704,45.370816550212
5,-6,14,0.62438791789324,56.0113180695003
5,-6,15,0.60530314286231,67.3095423556492
5,-6,16,0.560921833474847,79.081229396646
5,-6,17,0.563420283353972,91.1419759258968
5,-6,18,0.545489219993257,103.292064367838
5,-6,19,0.4560170023159,115.330240288779
5,-6,20,0.439197094206965,127.058352136313
5,-6,21,0.437688831986075,138.292094128597
5,-6,22,0.292525113563077,148.858238842509
5,-6,23,0.0902840915893913,158.596120213064
5,-6,24,0,167.366518703391
5,-6,25,0,175.050759343451
5,-6,26,0,176.530400705415
5,-6,27,0,173.710817043331
5,-6,28,0,168.250812817636
5,-6,29,0,160.326982248134
5,-6,30,0,151.940977486013
5,-5,-5,6.20800965265855e-05,0
5,-5,-4,0.000155485112418079,0
5,-5,-3,0.000520056556050638,0
5,-5,-2,0.00204089227772975,0
5,-5,-1,0.00853624049387978,0
5,-5,0,0.0356368121393486,0
5,-5,1,0.133991047547026,0
5,-5,2,0.365635000187009,0
5,-5,3,0.57506122641634,0
5,-5,4,0.604123717612119,0
5,-5,5,0.637418021160578,0.284465949133506
5,-5,6,0.645268920287786,1.53978843541572
5,-5,7,0.676454960633465,4.03634903132716
5,-5,8,0.681414220006692,7.90993806892333
5,-5,9,0.662682408011867,13.1592109340225
5,-5,10,0.700809951691315,19.7434795877514
5,-5,11,0.696765982320623,27.5992753489415
5,-5,12,0.66072696766045,36.611273831837
5,-5,13,0.644005216956684,46.6258585188353
5,-5,14,0.623261087973915,57.4772380127912
5,-5,15,0.602161963040743,68.9918272360927
5,-5,16,0.603212963301958,80.988765626655
5,-5,17,0.580695472851494,93.2682607864152
5,-5,18,0.502162791498969,105.624516605404
5,-5,19,0.472374796471372,117.85417952238
5,-5,20,0.43520727423295,129.763339121015
5,-5,21,0.447067617702206,141.161337939821
5,-5,22,0.275639019737956,151.873080744707
5,-5,23,0.0986918014361569,161.739276486169
5,-5,24,0,170.622661056713
5,-5,25,0,178.409133143685
5,-5,26,0,179.859744924095
5,-5,27,0,177.044986913019
5,-5,28,0,171.439658997087
5,-5,29,0,163.396126151825
5,-5,30,0,154.89313682951
5,-4,-4,0.00030341654735145,0
5,-4,-3,0.000752989913123208,0
5,-4,-2,0.00248386812890485,0
5,-4,-1,0.00955056188322727,0
5,-4,0,0.0382443245667176,0
5,-4,1,0.140453323223944,0
5,-4,2,0.378022525826942,0
5,-4,3,0.582840699754695,0
5,-4,4,0.61207749950063,0
5,-4,5,0.649927138631464,0.300327657394231
5,-4,6,0.658262927277616,1.61521591921998
5,-4,7,0.688186791004686,4.22181874589174
5,-4,8,0.672965738107199,8.23987732398003
5,-4,9,0.692609780310841,13.6557310609947
5,-4,10,0.71261817558436,20.4419934814642
5,-4,11,0.687111094525448,28.5170825411865
5,-4,12,0.672119779691218,37.7491379131624
5,-4,13,0.656923616361194,47.9879770617729
5,-4,14,0.64535000822704,59.0745776800418
5,-4,15,0.641930644596466,70.8347528748194
5,-4,16,0.598020184605785,83.0719938936159
5,-4,17,0.540943819235901,95.5800441507917
5,-4,18,0.522099356883496,108.155586567286
5,-4,19,0.481737685701765,120.592705369672
5,-4,20,0.438889458088279,132.691774748933
5,-4,21,0.440300379368406,144.263200368168
5,-4,22,0.236301584758133,155.134249925817
5,-4,23,0.106805478092679,165.14793041335
5,-4,24,0,174.159905638219
5,-4,25,0,182.048092665968
5,-4,26,0,183.459407722724
5,-4,27,0,180.627123877908
5,-4,28,0,174.873414451006
5,-4,29,0,166.768276348023
5,-4,30,0,158.136532047993
5,-3,-3,0.00146245186267111,0
5,-3,-2,0.00359065484355361,0
5,-3,-1,0.0116066042584816,0
5,-3,0,0.0426519332891937,0
5,-3,1,0.149817601893965,0
5,-3,2,0.393379455192901,0
5,-3,3,0.590997508153729,0
5,-3,4,0.626541398026691,0
5,-3,5,0.67327648213439,0.319380047322245
5,-3,6,0.676084291986723,1.70219847467838
5,-3,7,0.693240992528419,4.43543112690546
5,-3,8,0.682411081166287,8.60731692272439
5,-3,9,0.717454615572031,14.2161747319207
5,-3,10,0.707625214166231,21.2243179090699
5,-3,11,0.687503120650245,29.5282830035318
5,-3,12,0.684425998610641,38.997015546864
5,-3,13,0.685296952290429,49.4897582838396
5,-3,14,0.668274315787364,60.8422517898389
5,-3,15,0.600579856847246,72.8643254406525
5,-3,16,0.57726660312395,85.3558327897756
5,-3,17,0.563992766564395,98.1116628014337
5,-3,18,0.532866488697984,110.921472647763
5,-3,19,0.482311388318475,123.578300150983
5,-3,20,0.436945920932197,135.885591672453
5,-3,21,0.403259984170287,147.653181179815
5,-3,22,0.202322681387181,158.6991215789
5,-3,23,0.112122169693911,168.859178842125
5,-3,24,0,177.993684210639
5,-3,25,0,185.991366296459
5,-3,26,0,187.385519965575
5,-3,27,0,184.542360407543
5,-3,28,0,178.626168812176
5,-3,29,0,170.493535289813
5,-3,30,0,161.689134711787
5,-2,-2,0.00692292244176414,0
5,-2,-1,0.0166894471108804,0
5,-2,0,0.0514540988218102,0
5,-2,1,0.165087189646216,0
5,-2,2,0.413843920088456,0
5,-2,3,0.600435778543701,0
5,-2,4,0.634403451116387,0
5,-2,5,0.677281934894475,0.341961810862519
5,-2,6,0.695690953623863,1.80670732725885
5,-2,7,0.678176643147871,4.6811306602259
5,-2,8,0.716598252584674,9.02802756461495
5,-2,9,0.712357448045479,14.8563066174434
5,-2,10,0.699847915415187,22.1003330410364
5,-2,11,0.69838433292317,30.652420188722
5,-2,12,0.711051704185963,40.3935111402983
5,-2,13,0.700601871612408,51.1724113100956
5,-2,14,0.618953496993401,62.8095404958023
5,-2,15,0.611820178486096,75.1144904492426
5,-2,16,0.550454555726941,87.8823171684071
5,-2,17,0.564985109293641,100.903426019812
5,-2,18,0.520386009885823,113.971065508837
5,-2,19,0.477071299872643,126.874444719581
5,-2,20,0.399789605468637,139.405632128687
5,-2,21,0.367297227856663,151.370299199101
5,-2,22,0.227552019237354,162.596993077802
5,-2,23,0.116959435616939,172.92430167604
5,-2,24,0,182.208239406961
5,-2,25,0,190.327851401173
5,-2,26,0,191.701624003953
5,-2,27,0,188.823278376588
5,-2,28,0,182.713008861677
5,-2,29,0,174.612064966547
5,-2,30,0,165.629304338857
5,-1,-1,0.0315899315741219,0
5,-1,0,0.0725017471154699,0
5,-1,1,0.19397318808649,0
5,-1,2,0.444000295712386,0
5,-1,3,0.610453203459145,0
5,-1,4,0.641387222923322,0
5,-1,5,0.705404930954689,0.369915921600217
5,-1,6,0.6998627590829,1.93582434388742
5,-1,7,0.708391364738132,4.96568908302359
5,-1,8,0.722043653261391,9.52131199956234
5,-1,9,0.706246655960522,15.5897004251712
5,-1,10,0.709654812729009,23.0923684536015
5,-1,11,0.721537059962888,31.9351222996334
5,-1,12,0.723367620127515,41.9828008441317
5,-1,13,0.688513834334546,53.072710824444
5,-1,14,0.661421693570478,65.0226323742824
5,-1,15,0.626602975137589,77.6357646826808
5,-1,16,0.612135900968572,90.7096619850232
5,-1,17,0.519760853907796,104.027525934752
5,-1,18,0.498777684365996,117.370035392821
5,-1,19,0.429356622854287,130.530582499605
5,-1,20,0.418583316185524,143.305693829149
5,-1,21,0.401822879973808,155.49767952441
5,-1,22,0.233005647697236,166.923880169619
5,-1,23,0.111747805258861,177.423063212019
5,-1,24,0,186.858058498296
5,-1,25,0,195.109723734651
5,-1,26,0,196.48209708122
5,-1,27,0,193.568883194217
5,-1,28,0,187.23073496711
5,-1,29,0,179.136699520455
5,-1,30,0,170.007644665714
5,0,0,0.129224741976858,0
5,0,1,0.256229703099164,0
5,0,2,0.493923112660865,0
5,0,3,0.62210606534187,0
5,0,4,0.660960768109639,0
5,0,5,0.722196605006033,0.405524272971977
5,0,6,0.702454232864769,2.09527963447101
5,0,7,0.729458130045979,5.3104671606756
5,0,8,0.71977221827001,10.1058596443878
5,0,9,0.72472999159531,16.4424892127985
5,0,10,0.732325023409997,24.2542752746691
5,0,11,0.73081138080737,33.4264631071334
5,0,12,0.707826270461008,43.8148305245629
5,0,13,0.699141919551236,55.2511980013406
5,0,14,0.665277226703292,67.5521021398588
5,0,15,0.598062641670326,80.510286197334
5,0,16,0.588199895445058,93.9155812911383
5,0,17,0.515218189167287,107.554525923874
5,0,18,0.501903643316497,121.205042590137
5,0,19,0.474670045414632,134.650174932017
5,0,20,0.443595920008942,147.686875920731
5,0,21,0.396018515950697,160.119377821449
5,0,22,0.249286605749296,171.764582971997
5,0,23,0.0864318791071776,182.45776524591
5,0,24,0,192.05551154926
5,0,25,0,200.438644617934
5,0,26,0,201.799294494114
5,0,27,0,198.819473252841
5,0,28,0,192.258422439033
5,0,29,0,184.113039579304
5,0,30,0,174.855799676633
5,1,1,0.389420828083529,0
5,1,2,0.581359873598159,0
5,1,3,0.641689926597212,0
5,1,4,0.682640047152345,0
5,1,5,0.747771161749098,0.453602606697616
5,1,6,0.749126116485107,2.29574771956954
5,1,7,0.738189681924917,5.74130959820006
5,1,8,0.75331443152875,10.8137278753566
5,1,9,0.759932605665441,17.4791055013211
5,1,10,0.750170384130296,25.6482559275939
5,1,11,0.728883458371201,35.1977017537937
5,1,12,0.713556205211275,45.9768128890508
5,1,13,0.68382860058366,57.8069686254079
5,1,14,0.660139592108099,70.4989562001839
5,1,15,0.565157391728059,83.8412360112724
5,1,16,0.606346139443715,97.6188165792553
5,1,17,0.306098333528442,111.612454604184
5,1,18,0.526511174383062,125.598006093209
5,1,19,0.447220717895699,139.355497415395
5,1,20,0.422530235741577,152.674016362505
5,1,21,0.358961971481026,165.356148905483
5,1,22,0.242988942567035,177.219540352001
5,1,23,0.0582826157553292,188.100755365834
5,1,24,0,197.857701232403
5,1,25,0,206.372121600857
5,1,26,0,207.722331800603
5,1,27,0,204.658465495523
5,1,28,0,197.896364236886
5,1,29,0,189.65370764515
5,1,30,0,180.272512800037
5,2,2,0.650358636641485,0
5,2,3,0.659916749428026,0
5,2,4,0.69097356190449,0
5,2,5,0.760733439113123,0.526047590623847
5,2,6,0.74970734000951,2.56984910538857
5,2,7,0.762288508089947,6.30071002504792
5,2,8,0.768235722746169,11.7272035526091
5,2,9,0.77359684037615,18.7896442776602
5,2,10,0.761619079353091,27.3848075403047
5,2,11,0.760109372300561,37.3792671638932
5,2,12,0.737086406140228,48.6089083944663
5,2,13,0.675298307223283,60.8929123961075
5,2,14,0.705588920261195,74.0276380530172
5,2,15,0.649888782683263,87.7977220353227
5,2,16,0.621162797298641,101.981739063268
5,2,17,0.521829043506235,116.354263395409
5,2,18,0.283093462973169,130.690011930522
5,2,19,0.311469015179387,144.768671626013
5,2,20,0.413365483440632,158.378445366955
5,2,21,0.331603752285373,171.320017625257
5,2,22,0.221818093197416,183.410205714494
5,2,23,0.00252527242401023,194.485359526746
5,2,24,0,204.404204808147
5,2,25,0,213.04947144908
5,2,26,0,214.386249083155
5,2,27,0,211.213170726837
5,2,28,0,204.265926967796
5,2,29,0,195.877314263667
5,2,30,0,186.36770776615
5,3,3,0.673855406191368,0
5,3,4,0.706801335894378,0
5,3,5,0.775734421568778,0.645199318224195
5,3,6,0.779000601622899,2.98199369364649
5,3,7,0.781287605254752,7.11187625833224
5,3,8,0.776260143214858,13.001559184481
5,3,9,0.755374644317326,20.5662878315905
5,3,10,0.747993121461395,29.6827161747731
5,3,11,0.73409432438259,40.2017330019577
5,3,12,0.71535044376212,51.9508772074364
5,3,13,0.670812554623,64.7381091978896
5,3,14,0.63612724926259,78.3562468207558
5,3,15,0.595160009333368,92.587098286689
5,3,16,0.518668278334641,107.204805351748
5,3,17,0.454635318053732,121.980518106357
5,3,18,0.339548163531957,136.686728878151
5,3,19,0.272011706022035,151.101382310983
5,3,20,0.310759802610219,165.011681519684
5,3,21,0.25057493306748,178.217922140497
5,3,22,0.184599068240018,190.536973717332
5,3,23,0,201.80540355519
5,3,24,0,211.882265715925
5,3,25,0,220.651390869265
5,3,26,0,221.965639421317
5,3,27,0,218.650892610456
5,3,28,0,211.530675842724
5,3,29,0,202.942654123357
5,3,30,0,193.291067689545
5,4,4,0.734461251188392,0
5,4,5,0.784330590083896,0.960590010865775
5,4,6,0.782990119538997,3.82669104176046
5,4,7,0.785164677737552,8.55158741239256
5,4,8,0.774490754877599,15.0583850372999
5,4,9,0.77317614593427,23.2414396595017
5,4,10,0.766754286354375,32.9683171105058
5,4,11,0.752877657485174,44.0822472792082
5,4,12,0.737337381539046,56.4050238591453
5,4,13,0.714505842701374,69.7402932938107
5,4,14,0.684416699902286,83.8771688264089
5,4,15,0.648584903080205,98.5940993333319
5,4,16,0.62159062191941,113.662917803348
5,4,17,0.61025245489278,128.852991011725
5,4,18,0.58165964616151,143.935390194256
5,4,19,0.532416106598052,158.687002382521
5,4,20,0.460716203083189,172.894503517993
5,4,21,0.249951484812997,186.358117485835
5,4,22,0.118966256691729,198.895089734395
5,4,23,0,210.342810078189
5,4,24,0,220.561526496871
5,4,25,0,229.43660009072
5,4,26,0,230.709074317219
5,4,27,0,227.208395754993
5,4,28,0,219.920325286972
5,4,29,0,211.069798388753
5,4,30,0,201.250908523636
5,5,5,0.803177024214958,2.81463179126761
5,5,6,0.817107452060358,6.37226642921547
5,5,7,0.824960834188752,11.7786610308242
5,5,8,0.826148464389682,18.9527453233007
5,5,9,0.825631293190046,27.7848549665559
5,5,10,0.822306753885868,38.1387375495372
5,5,11,0.820303267639206,49.8540494328538
5,5,12,0.810083019533838,62.749294898745
5,5,13,0.789375166221513,76.6251504748372
5,5,14,0.754147821899396,91.2681098486662
5,5,15,0.718977824905993,106.454378634351
5,5,16,0.686649566843926,121.953943513441
5,5,17,0.606216766319201,137.53473704222
5,5,18,0.499884057456081,152.966817760263
5,5,19,0.46092070262787,168.026485180364
5,5,20,0.353080489836907,182.50025078606
5,5,21,0.226313728059327,196.188589275172
5,5,22,0.0025253131413539,208.9093988998
5,5,23,0,220.501105768168
5,5,24,0,230.825354266552
5,5,25,0,239.769234179481
5,5,26,0,240.962414973249
5,5,27,0,237.209227635633
5,5,28,0,229.726326403708
5,5,29,0,220.554297630968
5,5,30,0,210.521701091167
5,6,6,0.83652178454714,11.1956529418925
5,6,7,0.845190186117361,17.2708413323904
5,6,8,0.845013120978732,25.096701996667
5,6,9,0.84246707217476,34.5596210458348
5,6,10,0.836167695985122,45.5196136061166
5,6,11,0.828725314439097,57.8128627672156
5,6,12,0.80873007429959,71.2546972322193
5,6,13,0.779283595408188,85.6429499928839
5,6,14,0.745310822950666,100.761632969997
5,6,15,0.703816989780105,116.384856475736
5,6,16,0.654525958320925,132.280917694613
5,6,17,0.574333363001877,148.216479233809
5,6,18,0.494636050086111,163.960757223678
5,6,19,0.487285326558919,179.289638484025
5,6,20,0.311646246084432,193.989647907854
5,6,21,0.136881281871231,207.861690415635
5,6,22,0,220.724496531698
5,6,23,0,232.417706732151
5,6,24,0,242.804537084094
5,6,25,0,251.77397718692
5,6,26,0,252.84470692025
5,6,27,0,248.748660083697
5,6,28,0,240.983760042847
5,6,29,0,231.498254785632
5,6,30,0,221.169922560946
5,7,7,0.851993285569835,24.9558452885904
5,7,8,0.847742627944072,33.4128777619412
5,7,9,0.843267546898759,43.4833876934911
5,7,10,0.835086156972438,55.0237555247948
5,7,11,0.822422839920037,67.8668028791492
5,7,12,0.799948892171947,81.8248077460896
5,7,13,0.763463744053939,96.6928964227951
5,7,14,0.717556046476783,112.252746687432
5,7,15,0.672624746649155,128.276530670728
5,7,16,0.603045879489285,144.531021311859
5,7,17,0.504998924019271,160.781783223749
5,7,18,0.500412435056532,176.797367310987
5,7,19,0.395480295616821,192.35342860829
5,7,20,0.224148745300888,207.236688533798
5,7,21,0,221.248666041861
5,7,22,0,234.209106944962
5,7,23,0,245.959046854491
5,7,24,0,256.36345063734
5,7,25,0,265.313379846517
5,7,26,0,266.216910375213
5,7,27,0,261.666189410793
5,7,28,0,253.583165576462
5,7,29,0,243.755875866759
5,7,30,0,233.019945424161
5,8,8,0.839579793175755,43.7878288723693
5,8,9,0.835013734838224,54.4377892979439
5,8,10,0.824360360165714,66.5279899459129
5,8,11,0.805831180178887,79.888013811885
5,8,12,0.781924205408852,94.3272235049126
5,8,13,0.746448820283008,109.638185313876
5,8,14,0.681764653945779,125.600399670022
5,8,15,0.636979835065267,141.984266095598
5,8,16,0.52710843719294,158.555206229397
5,8,17,0.502236249140151,175.077865544734
5,8,18,0.472682066919077,191.320312982101
5,8,19,0.274063881552836,207.058157933829
5,8,20,0.0404439330545266,222.0785058348
5,8,21,0,236.18367699258
5,8,22,0,249.194618161443
5,8,23,0,260.953942626574
5,8,24,0,271.328542088181
5,8,25,0,280.211722265676
5,8,26,0,280.901340925623
5,8,27,0,275.777543893099
5,8,28,0,267.351110718082
5,8,29,0,257.139990127966
5,8,30,0,245.848681184241
5,9,9,0.828602678129884,67.2709282988837
5,9,10,0.80702511311927,79.8759141593046
5,9,11,0.78874065669497,93.7157304196724
5,9,12,0.758168048103015,108.596969463922
5,9,13,0.704184975073313,124.309793411156
5,9,14,0.664787736064883,140.631690575933
5,9,15,0.549890364432463,157.331461119569
5,9,16,0.501828553488489,174.17335520366
5,9,17,0.501677649017841,190.921284068027
5,9,18,0.307679237787715,207.343023151338
5,9,19,0.0734351531906415,223.214326678268
5,9,20,0,238.32287504427
5,9,21,0,252.47197979718
5,9,22,0,265.483975971662
5,9,23,0,277.203237875544
5,9,24,0,287.498762025853
5,9,25,0,296.266269631076
5,9,26,0,296.685366149143
5,9,27,0,290.949812467795
5,9,28,0,282.081682135242
5,9,29,0,271.43318044862
5,9,30,0,259.389684664156
5,10,10,0.783244720619867,94.8805699315991
5,10,11,0.76071344127805,109.159006671857
5,10,12,0.724274137759701,124.439279918975
5,10,13,0.67130080378606,140.50931185176
5,10,14,0.561309106240733,157.14475153088
5,10,15,0.503369372185611,174.112979839932
5,10,16,0.501353406847448,191.177261292653
5,10,17,0.31445846862819,208.100962951814
5,10,18,0.0480183938819159,224.651759491038
5,10,19,0,240.605743827309
5,10,20,0,255.751364749549
5,10,21,0,269.893116525454
5,10,22,0,282.854910510815
5,10,23,0,294.483065209136
5,10,24,0,304.648858902603
5,10,25,0,313.250597741412
5,10,26,0,313.299532349701
5,10,27,0,306.957619521749
5,10,28,0,297.544019269014
5,10,29,0,286.361539615558
5,10,30,0,273.528082155441
5,11,11,0.726289236770784,126
5,11,12,0.675751226872026,141.632930937723
5,11,13,0.601064958083927,158.012325117142
5,11,14,0.502331472489454,174.912171980014
5,11,15,0.492046099712892,192.098619157824
5,11,16,0.228109288486296,209.33413642988
5,11,17,0,226.38174094191
5,11,18,0,243.009202646649
5,11,19,0,258.993149415412
5,11,20,0,274.122993357736
5,11,21,0,288.204603531269
5,11,22,0,301.063655350944
5,11,23,0,312.548593509842
5,11,24,0,322.53315297099
5,11,25,0,330.918391421397
5,11,26,0,330.511175575921
5,11,27,0,323.554066870461
5,11,28,0,313.486734379198
5,11,29,0,301.625268779197
5,11,30,0,288.037922452057
5,12,12,0.613674272128751,159.934061859669
5,12,13,0.501311616463621,176.572273150349
5,12,14,0.38474290653518,193.684899662235
5,12,15,0.0632080442533153,211.037046802433
5,12,16,0,228.39058464873
5,12,17,0,245.508377908768
5,12,18,0,262.158490165625
5,12,19,0,278.118281897512
