"Month","Tmin","Tmax","CP"
5,-2,2,0.413843920088456
5,-2,3,0.600435778543701
5,-2,4,0.634403451116387
5,-2,5,0.677281934894475
5,-2,6,0.695690953623863
5,-2,7,0.678176643147871
5,-2,8,0.716598252584674
5,-2,9,0.712357448045479
5,-2,10,0.699847915415187
5,-2,11,0.69838433292317
5,-2,12,0.711051704185963
5,-2,13,0.700601871612408
5,-2,14,0.618953496993401
5,-2,15,0.611820178486096
5,-2,16,0.550454555726941
5,-2,17,0.564985109293641
5,-2,18,0.520386009885823
5,-2,19,0.477071299872643
5,-2,20,0.399789605468637
5,-2,21,0.367297227856663
5,-2,22,0.227552019237354
5,-2,23,0.116959435616939
5,-2,24,0
5,-2,25,0
5,-2,26,0
5,-2,27,0
5,-2,28,0
5,-2,29,0
5,-2,30,0
5,-1,-1,0.0315899315741219
5,-1,0,0.0725017471154699
5,-1,1,0.19397318808649
5,-1,2,0.444000295712386
5,-1,3,0.610453203459145
5,-1,4,0.641387222923322
5,-1,5,0.705404930954689
5,-1,6,0.6998627590829
5,-1,7,0.708391364738132
5,-1,8,0.722043653261391
5,-1,9,0.706246655960522
5,-1,10,0.709654812729009
5,-1,11,0.721537059962888
5,-1,12,0.723367620127515
5,-1,13,0.688513834334546
5,-1,14,0.661421693570478
5,-1,15,0.626602975137589
5,-1,16,0.612135900968572
5,-1,17,0.519760853907796
5,-1,18,0.498777684365996
5,-1,19,0.429356622854287
5,-1,20,0.418583316185524
5,-1,21,0.401822879973808
5,-1,22,0.233005647697236
5,-1,23,0.111747805258861
5,-1,24,0
5,-1,25,0
5,-1,26,0
5,-1,27,0
5,-1,28,0
5,-1,29,0
5,-1,30,0
5,0,0,0.129224741976858
5,0,1,0.256229703099164
5,0,2,0.493923112660865
5,0,3,0.62210606534187
5,0,4,0.660960768109639
5,0,5,0.722196605006033
5,0,6,0.702454232864769
5,0,7,0.729458130045979
5,0,8,0.71977221827001
5,0,9,0.72472999159531
5,0,10,0.732325023409997
5,0,11,0.73081138080737
5,0,12,0.707826270461008
5,0,13,0.699141919551236
5,0,14,0.665277226703292
5,0,15,0.598062641670326
5,0,16,0.588199895445058
5,0,17,0.515218189167287
5,0,18,0.501903643316497
5,0,19,0.474670045414632
5,0,20,0.443595920008942
5,0,21,0.396018515950697
5,0,22,0.249286605749296
5,0,23,0.0864318791071776
5,0,24,0
5,0,25,0
5,0,26,0
5,0,27,0
5,0,28,0
5,0,29,0
5,0,30,0
5,1,1,0.389420828083529
5,1,2,0.581359873598159
5,1,3,0.641689926597212
5,1,4,0.682640047152345
5,1,5,0.747771161749098
5,1,6,0.749126116485107
5,1,7,0.738189681924917
5,1,8,0.75331443152875
5,1,9,0.759932605665441
5,1,10,0.750170384130296
5,1,11,0.728883458371201
5,1,12,0.713556205211275
5,1,13,0.68382860058366
5,1,14,0.660139592108099
5,1,15,0.565157391728059
5,1,16,0.606346139443715
5,1,17,0.306098333528442
5,1,18,0.526511174383062
5,1,19,0.447220717895699
5,1,20,0.422530235741577
5,1,21,0.358961971481026
5,1,22,0.242988942567035
5,1,23,0.0582826157553292
5,1,24,0
5,1,25,0
5,1,26,0
5,1,27,0
5,1,28,0
5,1,29,0
5,1,30,0
5,2,2,0.650358636641485
5,2,3,0.659916749428026
5,2,4,0.69097356190449
5,2,5,0.760733439113123
5,2,6,0.74970734000951
5,2,7,0.762288508089947
5,2,8,0.768235722746169
5,2,9,0.77359684037615
5,2,10,0.761619079353091
5,2,11,0.760109372300561
5,2,12,0.737086406140228
5,2,13,0.675298307223283
5,2,14,0.705588920261195
5,2,15,0.649888782683263
5,2,16,0.621162797298641
5,2,17,0.521829043506235
5,2,18,0.283093462973169
5,2,19,0.311469015179387
5,2,20,0.413365483440632
5,2,21,0.331603752285373
5,2,22,0.221818093197416
5,2,23,0.00252527242401023
5,2,24,0
5,2,25,0
5,2,26,0
5,2,27,0
5,2,28,0
5,2,29,0
5,2,30,0
5,3,3,0.673855406191368
5,3,4,0.706801335894378
5,3,5,0.775734421568778
5,3,6,0.779000601622899
5,3,7,0.781287605254752
5,3,8,0.776260143214858
5,3,9,0.755374644317326
5,3,10,0.747993121461395
5,3,11,0.73409432438259
5,3,12,0.71535044376212
5,3,13,0.670812554623
5,3,14,0.63612724926259
5,3,15,0.595160009333368
5,3,16,0.518668278334641
5,3,17,0.454635318053732
5,3,18,0.339548163531957
5,3,19,0.272011706022035
5,3,20,0.310759802610219
5,3,21,0.25057493306748
5,3,22,0.184599068240018
5,3,23,0
5,3,24,0
5,3,25,0
5,3,26,0
5,3,27,0
5,3,28,0
5,3,29,0
5,3,30,0
5,4,4,0.734461251188392
5,4,5,0.784330590083896
5,4,6,0.782990119538997
5,4,7,0.785164677737552
5,4,8,0.774490754877599
5,4,9,0.77317614593427
5,4,10,0.766754286354375
5,4,11,0.752877657485174
5,4,12,0.737337381539046
5,4,13,0.714505842701374
5,4,14,0.684416699902286
5,4,15,0.648584903080205
5,4,16,0.62159062191941
5,4,17,0.61025245489278
5,4,18,0.58165964616151
5,4,19,0.532416106598052
5,4,20,0.460716203083189
5,4,21,0.249951484812997
5,4,22,0.118966256691729
5,4,23,0
5,4,24,0
5,4,25,0
5,4,26,0
5,4,27,0
5,4,28,0
5,4,29,0
5,4,30,0
5,5,5,0.803177024214958
5,5,6,0.817107452060358
5,5,7,0.824960834188752
5,5,8,0.826148464389682
5,5,9,0.825631293190046
5,5,10,0.822306753885868
5,5,11,0.820303267639206
5,5,12,0.810083019533838
5,5,13,0.789375166221513
5,5,14,0.754147821899396
5,5,15,0.718977824905993
5,5,16,0.686649566843926
5,5,17,0.606216766319201
5,5,18,0.499884057456081
5,5,19,0.46092070262787
5,5,20,0.353080489836907
5,5,21,0.226313728059327
5,5,22,0.0025253131413539
5,5,23,0
5,5,24,0
5,5,25,0
5,5,26,0
5,5,27,0
5,5,28,0
5,5,29,0
5,5,30,0
5,6,6,0.83652178454714
5,6,7,0.845190186117361
5,6,8,0.845013120978732
5,6,9,0.84246707217476
5,6,10,0.836167695985122
5,6,11,0.828725314439097
5,6,12,0.80873007429959
5,6,13,0.779283595408188
5,6,14,0.745310822950666
5,6,15,0.703816989780105
5,6,16,0.654525958320925
5,6,17,0.574333363001877
5,6,18,0.494636050086111
5,6,19,0.487285326558919
5,6,20,0.311646246084432
5,6,21,0.136881281871231
5,6,22,0
5,6,23,0
5,6,24,0
5,6,25,0
5,6,26,0
5,6,27,0
5,6,28,0
5,6,29,0
5,6,30,0
5,7,7,0.851993285569835
5,7,8,0.847742627944072
5,7,9,0.843267546898759
5,7,10,0.835086156972438
5,7,11,0.822422839920037
5,7,12,0.799948892171947
5,7,13,0.763463744053939
5,7,14,0.717556046476783
5,7,15,0.672624746649155
5,7,16,0.603045879489285
5,7,17,0.504998924019271
5,7,18,0.500412435056532
5,7,19,0.395480295616821
5,7,20,0.224148745300888
5,7,21,0
5,7,22,0
5,7,23,0
5,7,24,0
5,7,25,0
5,7,26,0
5,7,27,0
5,7,28,0
5,7,29,0
5,7,30,0
5,8,8,0.839579793175755
5,8,9,0.835013734838224
5,8,10,0.824360360165714
5,8,11,0.805831180178887
5,8,12,0.781924205408852
5,8,13,0.746448820283008
5,8,14,0.681764653945779
5,8,15,0.636979835065267
5,8,16,0.52710843719294
5,8,17,0.502236249140151
5,8,18,0.472682066919077
5,8,19,0.274063881552836
5,8,20,0.0404439330545266
5,8,21,0
5,8,22,0
5,8,23,0
5,8,24,0
5,8,25,0
5,8,26,0
5,8,27,0
5,8,28,0
5,8,29,0
5,8,30,0
5,9,9,0.828602678129884
5,9,10,0.80702511311927
5,9,11,0.78874065669497
5,9,12,0.758168048103015
5,9,13,0.704184975073313
5,9,14,0.664787736064883
5,9,15,0.549890364432463
5,9,16,0.501828553488489
5,9,17,0.501677649017841
5,9,18,0.307679237787715
5,9,19,0.0734351531906415
5,9,20,0
5,9,21,0
5,9,22,0
5,9,23,0
5,9,24,0
5,9,25,0
5,9,26,0
5,9,27,0
5,9,28,0
5,9,29,0
5,9,30,0
5,10,10,0.783244720619867
5,10,11,0.76071344127805
5,10,12,0.724274137759701
5,10,13,0.67130080378606
5,10,14,0.561309106240733
5,10,15,0.503369372185611
5,10,16,0.501353406847448
5,10,17,0.31445846862819
5,10,18,0.0480183938819159
5,10,19,0
5,10,20,0
5,10,21,0
5,10,22,0
5,10,23,0
5,10,24,0
5,10,25,0
5,10,26,0
5,10,27,0
5,10,28,0
5,10,29,0
5,10,30,0
5,11,11,0.726289236770784
5,11,12,0.675751226872026
5,11,13,0.601064958083927
5,11,14,0.502331472489454
5,11,15,0.492046099712892
5,11,16,0.228109288486296
5,11,17,0
5,11,18,0
5,11,19,0
5,11,20,0
5,11,21,0
5,11,22,0
5,11,23,0
5,11,24,0
5,11,25,0
5,11,26,0
5,11,27,0
5,11,28,0
5,11,29,0
5,11,30,0
5,12,12,0.613674272128751
5,12,13,0.501311616463621
5,12,14,0.38474290653518
5,12,15,0.0632080442533153
5,12,16,0
5,12,17,0
5,12,18,0
5,12,19,0
5,12,20,0
5,12,21,0
5,12,22,0
5,12,23,0
5,12,24,0
5,12,25,0
5,12,26,0
5,12,27,0
5,12,28,0
5,12,29,0
5,12,30,0
5,13,13,0
5,13,14,0
5,13,15,0
5,13,16,0
5,13,17,0
5,13,18,0
5,13,19,0
5,13,20,0
5,13,21,0
5,13,22,0
5,13,23,0
5,13,24,0
5,13,25,0
5,13,26,0
5,13,27,0
5,13,28,0
5,13,29,0
5,13,30,0
5,14,14,0
5,14,15,0
5,14,16,0
5,14,17,0
5,14,18,0
5,14,19,0
5,14,20,0
5,14,21,0
5,14,22,0
5,14,23,0
5,14,24,0
5,14,25,0
5,14,26,0
5,14,27,0
5,14,28,0
5,14,29,0
5,14,30,0
5,15,15,0
5,15,16,0
5,15,17,0
5,15,18,0
5,15,19,0
5,15,20,0
5,15,21,0
5,15,22,0
5,15,23,0
5,15,24,0
5,15,25,0
5,15,26,0
5,15,27,0
5,15,28,0
5,15,29,0
5,15,30,0
5,16,16,0
5,16,17,0
5,16,18,0
5,16,19,0
5,16,20,0
5,16,21,0
5,16,22,0
5,16,23,0
5,16,24,0
5,16,25,0
5,16,26,0
5,16,27,0
5,16,28,0
5,16,29,0
5,16,30,0
5,17,17,0
5,17,18,0
5,17,19,0
5,17,20,0
5,17,21,0
5,17,22,0
5,17,23,0
5,17,24,0
5,17,25,0
5,17,26,0
5,17,27,0
5,17,28,0
5,17,29,0
5,17,30,0
5,18,18,0
5,18,19,0
5,18,20,0
5,18,21,0
5,18,22,0
5,18,23,0
5,18,24,0
5,18,25,0
5,18,26,0
5,18,27,0
5,18,28,0
5,18,29,0
5,18,30,0
5,19,19,0
5,19,20,0
5,19,21,0
5,19,22,0
5,19,23,0
5,19,24,0
5,19,25,0
5,19,26,0
5,19,27,0
5,19,28,0
5,19,29,0
5,19,30,0
5,20,20,0
5,20,21,0
5,20,22,0
5,20,23,0
5,20,24,0
5,20,25,0
5,20,26,0
5,20,27,0
5,20,28,0
5,20,29,0
5,20,30,0
6,-20,-15,7.33124998325127e-13
6,-20,-14,4.02949938188448e-12
6,-20,-13,2.2022942175995e-11
6,-20,-12,1.19191354198847e-10
6,-20,-11,6.37319061734502e-10
6,-20,-10,3.36246345400224e-09
6,-20,-9,1.74931599894505e-08
6,-20,-8,8.97195431783369e-08
6,-20,-7,4.53651920328334e-07
6,-20,-6,2.26176936755943e-06
6,-20,-5,1.11216150795934e-05
6,-20,-4,5.39546476805149e-05
6,-20,-3,0.000258194258074119
6,-20,-2,0.00121756328931345
6,-20,-1,0.00562719147806983
6,-20,0,0.0248791032565647
6,-20,1,0.0961222123103843
6,-20,2,0.261030753511428
6,-20,3,0.426544668386695
6,-20,4,0.447994045751736
6,-20,5,0.464572476951852
6,-20,6,0.495015737803149
6,-20,7,0.501918734281636
6,-20,8,0.517494747155725
6,-20,9,0.51892424365176
6,-20,10,0.52619344975997
6,-20,11,0.522754543004559
6,-20,12,0.527054858812396
6,-20,13,0.528457345125496
6,-20,14,0.527639784947878
6,-20,15,0.504523960605761
6,-20,16,0.470139091984068
6,-20,17,0.428180639877548
6,-20,18,0.409282956451368
6,-20,19,0.457684135957953
6,-20,20,0.335736916665748
6,-20,21,0.23493923068339
6,-20,22,0
6,-20,23,0
6,-20,24,0
6,-20,25,0
6,-20,26,0
6,-20,27,0
6,-20,28,0
6,-20,29,0
6,-20,30,0
6,-19,-15,8.07870086761977e-13
6,-19,-14,4.33620066647496e-12
6,-19,-13,2.33401657624978e-11
6,-19,-12,1.24987072449619e-10
6,-19,-11,6.63188613472668e-10
6,-19,-10,3.47910312860577e-09
6,-19,-9,1.80234168451204e-08
6,-19,-8,9.21475001210867e-08
6,-19,-7,4.64835626418869e-07
6,-19,-6,2.31351642712779e-06
6,-19,-5,1.13627615832272e-05
6,-19,-4,5.50685268549851e-05
6,-19,-3,0.000263331995367463
6,-19,-2,0.00124115932972559
6,-19,-1,0.00573433059197113
6,-19,0,0.0253506646971868
6,-19,1,0.0979921787751382
6,-19,2,0.266465863663969
6,-19,3,0.435658147446223
6,-19,4,0.458090411964692
6,-19,5,0.473373350413113
6,-19,6,0.492594037628671
6,-19,7,0.504690995152064
6,-19,8,0.52689106450383
6,-19,9,0.530658736124536
6,-19,10,0.520876163513815
6,-19,11,0.53513434392327
6,-19,12,0.538403848435062
6,-19,13,0.528053541076925
6,-19,14,0.536019567642536
6,-19,15,0.503185488498459
6,-19,16,0.46945547759164
6,-19,17,0.421381702605708
6,-19,18,0.433091616983544
6,-19,19,0.420700775207045
6,-19,20,0.359497291288261
6,-19,21,0.257413182723309
6,-19,22,0.0347791867532087
6,-19,23,0
6,-19,24,0
6,-19,25,0
6,-19,26,0
6,-19,27,0
6,-19,28,0
6,-19,29,0
6,-19,30,0
6,-18,-15,9.23290323798425e-13
6,-18,-14,4.75484503149063e-12
6,-18,-13,2.50047422846553e-11
6,-18,-12,1.31938986588343e-10
6,-18,-11,6.93049866789566e-10
6,-18,-10,3.60974551625242e-09
6,-18,-9,1.86029528520869e-08
6,-18,-8,9.47480917645469e-08
6,-18,-7,4.76638084457908e-07
6,-18,-6,2.36754178592881e-06
6,-18,-5,1.16099631796222e-05
6,-18,-4,5.62033026106749e-05
6,-18,-3,0.000268544349881708
6,-18,-2,0.00126501549736843
6,-18,-1,0.00584243959500407
6,-18,0,0.0258266347346069
6,-18,1,0.0998883958053442
6,-18,2,0.27203332176934
6,-18,3,0.445037964392718
6,-18,4,0.470375119480658
6,-18,5,0.483294288951543
6,-18,6,0.502714043411981
6,-18,7,0.513324066691178
6,-18,8,0.53645958573703
6,-18,9,0.53742593707692
6,-18,10,0.53239781902707
6,-18,11,0.543511563294175
6,-18,12,0.549788737226049
6,-18,13,0.539505761642648
6,-18,14,0.528371200302283
6,-18,15,0.499396578165123
6,-18,16,0.478386427611299
6,-18,17,0.455819039216097
6,-18,18,0.441540027024549
6,-18,19,0.442808792087654
6,-18,20,0.394114441625254
6,-18,21,0.264030067685101
6,-18,22,0.0680143885839498
6,-18,23,0
6,-18,24,0
6,-18,25,0
6,-18,26,0
6,-18,27,0
6,-18,28,0
6,-18,29,0
6,-18,30,0
6,-17,-15,1.1429240600416e-12
6,-17,-14,5.40819398002592e-12
6,-17,-13,2.72985546767273e-11
6,-17,-12,1.40796526303704e-10
6,-17,-11,7.29119390067404e-10
6,-17,-10,3.76141794244797e-09
6,-17,-9,1.92550103532717e-08
6,-17,-8,9.76036538220728e-08
6,-17,-7,4.89311137442763e-07
6,-17,-6,2.42435015294559e-06
6,-17,-5,1.18665789261569e-05
6,-17,-4,5.73697531570462e-05
6,-17,-3,0.000273859967564624
6,-17,-2,0.00128920483286416
6,-17,-1,0.00595167127182249
6,-17,0,0.0263071312522053
6,-17,1,0.101810240040262
6,-17,2,0.277733144710697
6,-17,3,0.454646720107731
6,-17,4,0.479588595512409
6,-17,5,0.495034330250714
6,-17,6,0.517523965723872
6,-17,7,0.520886787036079
6,-17,8,0.547912928502304
6,-17,9,0.543349215864544
6,-17,10,0.547940622006995
6,-17,11,0.55506249903375
6,-17,12,0.561686305250765
6,-17,13,0.56092426945845
6,-17,14,0.531558044380164
6,-17,15,0.504580883969007
6,-17,16,0.46750562996064
6,-17,17,0.476406528457172
6,-17,18,0.46329712995814
6,-17,19,0.458696278555245
6,-17,20,0.456172821081852
6,-17,21,0.282225918948877
6,-17,22,0.0865511968188336
6,-17,23,0
6,-17,24,0
6,-17,25,0
6,-17,26,0
6,-17,27,0
6,-17,28,0
6,-17,29,0
6,-17,30,0
6,-16,-15,1.69512859347673e-12
6,-16,-14,6.66404026881752e-12
6,-16,-13,3.09204520001569e-11
6,-16,-12,1.53135960635026e-10
6,-16,-11,7.75518167643306e-10
6,-16,-10,3.94613727422354e-09
6,-16,-9,2.00179461205444e-08
6,-16,-8,1.00833425266953e-07
6,-16,-7,5.03245962460852e-07
6,-16,-6,2.48539110016565e-06
6,-16,-5,1.21374206798769e-05
6,-16,-4,5.85829621307671e-05
6,-16,-3,0.000279325319258874
6,-16,-2,0.00131386483646048
6,-16,-1,0.0060623910161026
6,-16,0,0.0267929136889943
6,-16,1,0.103758539975162
6,-16,2,0.283566878331321
6,-16,3,0.464548279934498
6,-16,4,0.491057746126913
6,-16,5,0.505087085602583
6,-16,6,0.532702167167021
6,-16,7,0.533861023720266
6,-16,8,0.556709696765643
6,-16,9,0.55117591814982
6,-16,10,0.561834451772828
6,-16,11,0.567574325384214
6,-16,12,0.573306727794409
6,-16,13,0.571977397443328
6,-16,14,0.528434910690567
6,-16,15,0.510015708288308
6,-16,16,0.496548191433141
6,-16,17,0.482612749538793
6,-16,18,0.485322694687844
6,-16,19,0.465681204879501
6,-16,20,0.426982210103111
6,-16,21,0.298718654788873
6,-16,22,0.122036010843474
6,-16,23,0
6,-16,24,0
6,-16,25,0
6,-16,26,0
6,-16,27,0
6,-16,28,0
6,-16,29,0
6,-16,30,0
6,-15,-15,3.51880763017042e-12
6,-15,-14,9.83247438470277e-12
6,-15,-13,3.79546619945545e-11
6,-15,-12,1.72858324521846e-10
6,-15,-11,8.40916304162844e-10
6,-15,-10,4.18632057629413e-09
6,-15,-9,2.09555383322749e-08
6,-15,-8,1.04633894558147e-07
6,-15,-7,5.19076678903408e-07
6,-15,-6,2.55279175252893e-06
6,-15,-5,1.24294950576705e-05
6,-15,-4,5.98657889198674e-05
6,-15,-3,0.000285014179035259
6,-15,-2,0.00133922554386658
6,-15,-1,0.00617527067677917
6,-15,0,0.0272856823194671
6,-15,1,0.105736335173616
6,-15,2,0.28953857925978
6,-15,3,0.474632745961336
6,-15,4,0.501918241340593
6,-15,5,0.516937944192222
6,-15,6,0.544471767297852
6,-15,7,0.546683916426272
6,-15,8,0.566181657241289
6,-15,9,0.555786663383905
6,-15,10,0.574570157306101
6,-15,11,0.579614523972417
6,-15,12,0.58154524258003
6,-15,13,0.571469950751448
6,-15,14,0.542697959148737
6,-15,15,0.510795095806241
6,-15,16,0.517781416714232
6,-15,17,0.505629908395604
6,-15,18,0.499293660869861
6,-15,19,0.462432978190765
6,-15,20,0.457576937587443
6,-15,21,0.339120752796388
6,-15,22,0.140658052841745
6,-15,23,0
6,-15,24,0
6,-15,25,0
6,-15,26,0
6,-15,27,0
6,-15,28,0
6,-15,29,0
6,-15,30,0
6,-14,-14,2.02309272849584e-11
6,-14,-13,5.57597587700187e-11
6,-14,-12,2.11544892139217e-10
6,-14,-11,9.46701491130711e-10
6,-14,-10,4.52859761081733e-09
6,-14,-9,2.21842323842281e-08
6,-14,-8,1.09335289355065e-07
6,-14,-7,5.37825177192007e-07
6,-14,-6,2.62982133075665e-06
6,-14,-5,1.27533807545115e-05
6,-14,-4,6.12529240298127e-05
6,-14,-3,0.000291039731297562
6,-14,-2,0.00136564889547823
6,-14,-1,0.00629141804490354
6,-14,0,0.0277884858054699
6,-14,1,0.107749909976895
6,-14,2,0.295656179951782
6,-14,3,0.484809812766007
6,-14,4,0.511976904254315
6,-14,5,0.529476706311183
6,-14,6,0.5588776154215
6,-14,7,0.561885988557222
6,-14,8,0.573796481643773
6,-14,9,0.570381131880391
6,-14,10,0.582976016497301
6,-14,11,0.593278741507077
6,-14,12,0.591748160298938
6,-14,13,0.56568526597987
6,-14,14,0.546394032868197
6,-14,15,0.537316493905367
6,-14,16,0.519557013317242
6,-14,17,0.522698354405633
6,-14,18,0.508488389748132
6,-14,19,0.438965743196432
6,-14,20,0.462311949261952
6,-14,21,0.391871303585456
6,-14,22,0.147701684841378
6,-14,23,0
6,-14,24,0
6,-14,25,0
6,-14,26,0
6,-14,27,0
6,-14,28,0
6,-14,29,0
6,-14,30,0
6,-13,-13,1.13839040869112e-10
6,-13,-12,3.09725331190584e-10
6,-13,-11,1.1559767267924e-09
6,-13,-10,5.08780330746638e-09
6,-13,-9,2.39527751248518e-08
6,-13,-8,1.1555943097769e-07
6,-13,-7,5.61222059364646e-07
6,-13,-6,2.72166379389002e-06
6,-13,-5,1.31253908203814e-05
6,-13,-4,6.27969567733171e-05
6,-13,-3,0.000297572832500515
6,-13,-2,0.0013936859719075
6,-13,-1,0.00641255927620938
6,-13,0,0.0283062829927434
6,-13,1,0.109810206151662
6,-13,2,0.301933377130197
6,-13,3,0.495068607468918
6,-13,4,0.52346893528478
6,-13,5,0.540954313440131
6,-13,6,0.570225705227114
6,-13,7,0.576820045063647
6,-13,8,0.578927071913789
6,-13,9,0.587560184962727
6,-13,10,0.59626252088856
6,-13,11,0.602365025336171
6,-13,12,0.591543722682874
6,-13,13,0.568506372856876
6,-13,14,0.557832326387619
6,-13,15,0.555347771085708
6,-13,16,0.541310184981054
6,-13,17,0.536333360136155
6,-13,18,0.487542540333887
6,-13,19,0.450051146027342
6,-13,20,0.452247393866698
6,-13,21,0.404500843642364
6,-13,22,0.122287118957758
6,-13,23,0
6,-13,24,0
6,-13,25,0
6,-13,26,0
6,-13,27,0
6,-13,28,0
6,-13,29,0
6,-13,30,0
6,-12,-12,6.28029969213788e-10
6,-12,-11,1.68799063829851e-09
6,-12,-10,6.20251249550527e-09
6,-12,-9,2.68707126542422e-08
6,-12,-8,1.24600673598342e-07
6,-12,-7,5.92449668144366e-07
6,-12,-6,2.83707475676804e-06
6,-12,-5,1.35715188323551e-05
6,-12,-4,6.4578742847019e-05
6,-12,-3,0.00030487125783337
6,-12,-2,0.00142416382774235
6,-12,-1,0.00654130411700858
6,-12,0,0.0288467340374674
6,-12,1,0.111934774761179
6,-12,2,0.308392246041438
6,-12,3,0.505533524841673
6,-12,4,0.535250245106585
6,-12,5,0.553870250703468
6,-12,6,0.576166547809101
6,-12,7,0.589286280696657
6,-12,8,0.588329159318136
6,-12,9,0.605228576573781
6,-12,10,0.608964169944574
6,-12,11,0.615293777459707
6,-12,12,0.593970376469627
6,-12,13,0.568013699333947
6,-12,14,0.581069442114076
6,-12,15,0.554788676791717
6,-12,16,0.558520045696919
6,-12,17,0.537563685567655
6,-12,18,0.484443144288998
6,-12,19,0.455086450997997
6,-12,20,0.40336388903815
6,-12,21,0.336577565103872
6,-12,22,0.1171108840684
6,-12,23,0
6,-12,24,0
6,-12,25,0
6,-12,26,0
6,-12,27,0
6,-12,28,0
6,-12,29,0
6,-12,30,0
6,-11,-11,3.40219864508907e-09
6,-11,-10,9.03907524713629e-09
6,-11,-9,3.27237651864576e-08
6,-11,-8,1.39638592744042e-07
6,-11,-7,6.38167736062792e-07
6,-11,-6,2.99220337595648e-06
6,-11,-5,1.41356015619579e-05
6,-11,-4,6.67267952995893e-05
6,-11,-3,0.000313329969537331
6,-11,-2,0.00145832484374
6,-11,-1,0.00668154870087673
6,-11,0,0.0294213505797359
6,-11,1,0.114150530388285
6,-11,2,0.315066889670286
6,-11,3,0.515880061358729
6,-11,4,0.548014065749657
6,-11,5,0.564776544667636
6,-11,6,0.585146503203196
6,-11,7,0.60374623649672
6,-11,8,0.598872689192536
6,-11,9,0.619448912921114
6,-11,10,0.623799976839059
6,-11,11,0.618096229870706
6,-11,12,0.595577957648811
6,-11,13,0.596398990729318
6,-11,14,0.59715823316378
6,-11,15,0.572907105043974
6,-11,16,0.570749964770502
6,-11,17,0.519193113630068
6,-11,18,0.498911839219096
6,-11,19,0.452984502276021
6,-11,20,0.410074584719684
6,-11,21,0.308636135371271
6,-11,22,0.182036960856685
6,-11,23,0
6,-11,24,0
6,-11,25,0
6,-11,26,0
6,-11,27,0
6,-11,28,0
6,-11,29,0
6,-11,30,0
6,-10,-10,1.81209258276439e-08
6,-10,-9,4.76180460461425e-08
6,-10,-8,1.69949173752242e-07
6,-10,-7,7.14718453410335e-07
6,-10,-6,3.220841559658e-06
6,-10,-5,1.48984664819173e-05
6,-10,-4,6.94575964904805e-05
6,-10,-3,0.0003235754056306
6,-10,-2,0.001498066837678
6,-10,-1,0.0068391230970603
6,-10,0,0.0300472450153628
6,-10,1,0.116498047701533
6,-10,2,0.322009331023378
6,-10,3,0.526131257986201
6,-10,4,0.559255875846988
6,-10,5,0.572714329435367
6,-10,6,0.597190844234675
6,-10,7,0.613866577025009
6,-10,8,0.614345696139114
6,-10,9,0.631698879824618
6,-10,10,0.634589128799826
6,-10,11,0.622427694854297
6,-10,12,0.604720873785952
6,-10,13,0.621253630036656
6,-10,14,0.579113222097409
6,-10,15,0.588881124879625
6,-10,16,0.549928108655167
6,-10,17,0.530487070479692
6,-10,18,0.498615690973075
6,-10,19,0.460644443646707
6,-10,20,0.391983859739607
6,-10,21,0.369493409745005
6,-10,22,0.197542673175807
6,-10,23,0.040590881837454
6,-10,24,0
6,-10,25,0
6,-10,26,0
6,-10,27,0
6,-10,28,0
6,-10,29,0
6,-10,30,0
6,-9,-9,9.49936144192577e-08
6,-9,-8,2.4702030601938e-07
6,-9,-7,8.69588456360887e-07
6,-9,-6,3.60580531726784e-06
6,-9,-5,1.60292402375908e-05
6,-9,-4,7.31702672043076e-05
6,-9,-3,0.00033666194726783
6,-9,-2,0.0015463947022811
6,-9,-1,0.00702291106071895
6,-9,0,0.0307500710792041
6,-9,1,0.119036486485712
6,-9,2,0.329303683255086
6,-9,3,0.536407562104089
6,-9,4,0.571248854988926
6,-9,5,0.580975661245447
6,-9,6,0.611921280498064
6,-9,7,0.620466411167302
6,-9,8,0.635157824651128
6,-9,9,0.641948730164123
6,-9,10,0.640780546648764
6,-9,11,0.621102762586171
6,-9,12,0.635877788982982
6,-9,13,0.635767348664958
6,-9,14,0.609616474475376
6,-9,15,0.571546949419565
6,-9,16,0.560375034896313
6,-9,17,0.548359473316906
6,-9,18,0.499800493560661
6,-9,19,0.44178391437756
6,-9,20,0.414574016686541
6,-9,21,0.427892618900203
6,-9,22,0.21703323983135
6,-9,23,0.0685311105041553
6,-9,24,0
6,-9,25,0
6,-9,26,0
6,-9,27,0
6,-9,28,0
6,-9,29,0
6,-9,30,0
6,-8,-8,4.90521509765337e-07
6,-8,-7,1.26281014887105e-06
6,-8,-6,4.38678235584077e-06
6,-8,-5,1.7941902865121e-05
6,-8,-4,7.87000451608903e-05
6,-8,-3,0.00035453385910415
6,-8,-2,0.00160836426154305
6,-8,-1,0.00724700587180834
6,-8,0,0.0315693715821969
6,-8,1,0.121858668103217
6,-8,2,0.337081485929778
6,-8,3,0.546692543686519
6,-8,4,0.583964697893056
6,-8,5,0.597505392340114
6,-8,6,0.624258222155492
6,-8,7,0.623956414895542
6,-8,8,0.651026668759825
6,-8,9,0.654848984097616
6,-8,10,0.645855690646198
6,-8,11,0.633588947232383
6,-8,12,0.660385993093285
6,-8,13,0.641267460241661
6,-8,14,0.616639477659522
6,-8,15,0.580870466668289
6,-8,16,0.578410061315854
6,-8,17,0.542911998394185
6,-8,18,0.485853991295789
