"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2049/2050",2050,123,123,100,30.4602971613551,28285.2103504427,0
"2050/2051",2051,123,123,100,24.7972550148411,29404.7589655975,1
"2051/2052",2052,123,123,100,29.2560787686568,28899.3550784625,0
"2052/2053",2053,123,123,100,33.1411089278151,27868.8644994991,0
"2053/2054",2054,123,123,100,23.2736880006667,28849.3601388773,0
"2054/2055",2055,123,123,100,25.3902111353036,28746.4841547273,0
"2055/2056",2056,123,123,100,22.8381584287822,29829.1204402195,3
"2056/2057",2057,123,123,100,29.7120640043809,28207.9111659219,1
"2057/2058",2058,123,123,100,31.3210684847177,28288.7709601829,0
"2058/2059",2059,123,123,100,22.6145559118027,28654.7284678333,0
"2059/2060",2060,123,123,100,23.8976079550757,30055.7057369612,0
"2060/2061",2061,123,123,100,26.5850772533468,29630.5690715685,0
"2061/2062",2062,123,123,100,21.7312400349263,29947.3285283782,0
"2062/2063",2063,123,123,100,30.3472332479071,28259.605831515,0
"2063/2064",2064,123,123,100,24.1554649638119,29471.2516033417,0
"2064/2065",2065,123,123,100,32.5371335807756,28206.0790080028,4
"2065/2066",2066,123,123,100,17.1517061052864,31330.0991497012,0
"2066/2067",2067,123,123,100,18.0836476446359,30280.050574691,0
"2067/2068",2068,123,123,100,24.7529295673601,28981.3134304117,2
"2068/2069",2069,123,123,100,22.9756781570181,30602.5550114922,0
"2069/2070",2070,123,123,100,11.6480465994387,32459.1725876136,4
"2070/2071",2071,123,123,100,21.1432829842988,30661.6213390566,0
"2071/2072",2072,123,123,100,27.84325113108,28083.9760834677,0
"2072/2073",2073,123,123,100,23.9536536161656,28815.8024249617,2
"2073/2074",2074,123,123,100,28.7025374356533,28051.5337608624,2
"2074/2075",2075,123,123,100,36.4124112690242,26431.9912276547,0
"2075/2076",2076,123,123,100,34.0394873578139,27286.0305140074,0
"2076/2077",2077,123,123,100,24.3664207726147,29607.3022071235,0
"2077/2078",2078,123,123,100,23.0987567427014,30985.4614305571,0
"2078/2079",2079,123,123,100,29.3809992009196,28109.658239508,0
"2079/2080",2080,123,123,100,25.855471118864,29448.7404835448,0
"2080/2081",2081,123,123,100,24.0585653702096,29539.9650373552,2
"2081/2082",2082,123,123,100,30.8178164502524,27477.020014856,0
"2082/2083",2083,123,123,100,30.9693497042072,28790.6906076614,1
"2083/2084",2084,123,123,100,23.6199077932015,29618.0327609219,0
"2084/2085",2085,123,123,100,22.8798241090799,29852.7622397952,0
"2085/2086",2086,123,123,100,23.964838412729,29793.5624452177,3
"2086/2087",2087,123,123,100,18.8831600687395,31216.2134152018,5
"2087/2088",2088,123,123,100,25.8870590757215,28228.8058294673,4
"2088/2089",2089,123,123,100,28.7571225235188,29179.6525629424,0
"2089/2090",2090,123,123,100,32.5129689940431,28524.1889496706,0
"2090/2091",2091,123,123,100,24.5994372184746,29648.686160367,0
"2091/2092",2092,123,123,100,31.0004223942751,28175.8575967737,0
"2092/2093",2093,123,123,100,25.5390098826801,29293.1866045799,5
"2093/2094",2094,123,123,100,16.8522844160047,32503.9758682065,0
"2094/2095",2095,123,123,100,16.0755700855739,31177.1821972467,0
"2095/2096",2096,123,123,100,27.6869019323426,29379.1343895867,0
"2096/2097",2097,123,123,100,32.1116159729058,27754.5994392317,0
"2097/2098",2098,123,123,100,21.5869391411256,30301.4205057919,0
"2098/2099",2099,123,123,100,22.0654086626755,30076.3709152546,0
"2099/2100",2100,123,123,100,22.4636406797022,28575.1586259957,0
"2100/2101",2101,123,123,100,18.7356064901005,31253.3149139173,0
