"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2045/2046",2046,123,123,100,13.249015948745,33553.3846354699,0
"2046/2047",2047,123,123,100,13.0637540097929,34403.6426242935,0
"2047/2048",2048,123,123,100,12.3383659114371,33522.5809574332,0
"2048/2049",2049,123,123,100,13.9634203048315,32406.9807902323,0
"2049/2050",2050,123,123,100,24.558842890095,30168.3344368665,0
"2050/2051",2051,123,123,100,22.2490626403642,31083.1293964516,0
"2051/2052",2052,123,123,100,25.0086788253559,30762.7519259797,0
"2052/2053",2053,123,123,100,27.3315035696014,29668.4327873122,0
"2053/2054",2054,123,123,100,14.4056700116519,30646.9990120437,0
"2054/2055",2055,123,123,100,22.0352658339425,30554.3521852298,0
"2055/2056",2056,123,123,100,16.7082190525819,31642.6266265744,0
"2056/2057",2057,123,123,100,25.2794192536596,29946.5145083023,0
"2057/2058",2058,123,123,100,27.4387913622943,29972.8677480901,0
"2058/2059",2059,123,123,100,18.8218653524568,30455.0480269445,0
"2059/2060",2060,123,123,100,19.6370157980559,31875.454176913,0
"2060/2061",2061,123,123,100,19.4292617061781,31458.7136316057,0
"2061/2062",2062,123,123,100,16.1173166339725,31754.6453606775,0
"2062/2063",2063,123,123,100,23.7352286278856,30091.0957096564,0
"2063/2064",2064,123,123,100,19.1001627019816,31454.3898983644,0
"2064/2065",2065,123,123,100,26.0752848971517,30004.4400552595,1
"2065/2066",2066,123,123,100,12.6958003922136,33132.6589624332,0
"2066/2067",2067,123,123,100,16.392742243406,32130.7159196278,0
"2067/2068",2068,123,123,100,17.7942433433361,30810.1302431347,0
"2068/2069",2069,123,123,100,15.3990920360534,32452.1889950745,0
"2069/2070",2070,123,123,100,10.0278128286309,34325.840031811,2
"2070/2071",2071,123,123,100,13.2148863157372,32546.1232378576,0
"2071/2072",2072,123,123,100,24.8891357654436,29901.6071720216,0
"2072/2073",2073,123,123,100,17.4982478275519,30583.8646158092,0
"2073/2074",2074,123,123,100,25.2845411806584,29765.6486902479,0
"2074/2075",2075,123,123,100,30.8707186061422,28158.073151296,0
"2075/2076",2076,123,123,100,26.9999216637605,29231.1698930617,0
"2076/2077",2077,123,123,100,20.731026269088,31460.2576081026,0
"2077/2078",2078,123,123,100,16.6751441143256,32793.9198359624,0
"2078/2079",2079,123,123,100,23.494063637931,29871.0139448363,0
"2079/2080",2080,123,123,100,18.9889800973574,31234.9370124582,0
"2080/2081",2081,123,123,100,19.1644478403989,31420.0476932134,0
"2081/2082",2082,123,123,100,23.914501770922,29187.974864969,0
"2082/2083",2083,123,123,100,24.9091314700017,30547.2531764135,0
"2083/2084",2084,123,123,100,17.7674905531671,31354.6085461453,0
"2084/2085",2085,123,123,100,18.0307340073341,31492.2082081903,0
"2085/2086",2086,123,123,100,21.0114859258717,31685.3586184029,0
"2086/2087",2087,123,123,100,15.8010033250289,33003.9350484479,4
"2087/2088",2088,123,123,100,21.9767765028291,30017.5527151674,0
"2088/2089",2089,123,123,100,23.0764778760233,31116.2971438095,0
"2089/2090",2090,123,123,100,26.0053833052616,30263.4850876983,0
"2090/2091",2091,123,123,100,18.2669605652704,31555.2088512946,0
"2091/2092",2092,123,123,100,23.087662285795,30116.7092346419,0
"2092/2093",2093,123,123,100,22.4048149620169,31029.4891291782,3
"2093/2094",2094,123,123,100,12.9519962511904,34395.8114117216,0
"2094/2095",2095,123,123,100,11.0271543573378,33038.761965042,0
"2095/2096",2096,123,123,100,20.5116020338405,31270.9118688516,0
"2096/2097",2097,123,123,100,26.9815116509642,29684.4133111537,0
"2097/2098",2098,123,123,100,15.8820993663262,32281.6637887359,0
"2098/2099",2099,123,123,100,16.0565001480236,31939.5901986174,0
"2099/2100",2100,123,123,100,21.1272481568349,30292.7166421488,0
"2100/2101",2101,123,123,100,15.7673205636338,33153.035891138,0
