"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2072/2073",2073,123,123,100,15.0200212236005,30399.0896830708,1
"2073/2074",2074,123,123,100,24.5098195515939,29569.2886758968,1
"2074/2075",2075,123,123,100,31.7498137021216,28054.1092650779,0
"2075/2076",2076,123,123,100,26.6864885790917,29059.8536775596,0
"2076/2077",2077,123,123,100,19.6295442401606,31255.8578492701,0
"2077/2078",2078,123,123,100,17.5034138779058,32549.1804923154,0
"2078/2079",2079,123,123,100,26.3131853758744,29692.7904786449,0
"2079/2080",2080,123,123,100,17.9175684703264,30984.4741546474,0
"2080/2081",2081,123,123,100,18.1362012806264,31211.6470246576,2
"2081/2082",2082,123,123,100,24.8215867099495,29049.488618141,0
"2082/2083",2083,123,123,100,23.7108640824736,30447.8033052646,0
"2083/2084",2084,123,123,100,16.652397808426,31136.6718584709,0
"2084/2085",2085,123,123,100,17.9117649321836,31183.7659048308,0
"2085/2086",2086,123,123,100,20.8734991306335,31339.2515216116,2
"2086/2087",2087,123,123,100,16.1066313521947,32700.2316103857,4
"2087/2088",2088,123,123,100,20.976727751977,29792.385670945,1
"2088/2089",2089,123,123,100,21.8860037579213,30923.9009677283,0
"2089/2090",2090,123,123,100,24.935197902442,30117.1871971879,0
"2090/2091",2091,123,123,100,17.1394817114976,31365.5276271459,0
"2091/2092",2092,123,123,100,21.9755256549452,29961.84445104,0
"2092/2093",2093,123,123,100,23.4986300360872,30815.3878448382,3
"2093/2094",2094,123,123,100,12.9229391374608,34066.7479643878,0
"2094/2095",2095,123,123,100,9.99386435550946,32819.4470218718,0
"2095/2096",2096,123,123,100,20.4321566303843,31022.9644011129,0
"2096/2097",2097,123,123,100,26.1292837906383,29499.530621985,0
"2097/2098",2098,123,123,100,16.5988111425804,32034.1736803688,0
"2098/2099",2099,123,123,100,16.0137455552967,31732.1741683744,0
"2099/2100",2100,123,123,100,21.4918838805047,30116.9630065355,0
"2100/2101",2101,123,123,100,14.5581115233249,32993.716939548,0
