"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2042/2043",2043,123,123,100,14.0020232779245,32015.8939151941,0
"2043/2044",2044,123,123,100,15.5555942464549,32507.6110572079,0
"2044/2045",2045,123,123,100,19.6646827129877,32500.6608088296,0
"2045/2046",2046,123,123,100,13.3364527584714,33919.9439337095,0
"2046/2047",2047,123,123,100,13.0812701119444,34651.4247967927,0
"2047/2048",2048,123,123,100,12.2006392686593,33945.0096863285,0
"2048/2049",2049,123,123,100,15.0243782005946,32695.7782289293,0
"2049/2050",2050,123,123,100,24.5987187975624,30434.3056175709,0
"2050/2051",2051,123,123,100,22.1975960428275,31433.6564948214,0
"2051/2052",2052,123,123,100,26.9991306515312,31009.0490368372,0
"2052/2053",2053,123,123,100,23.2693911666383,30034.5807546517,0
"2053/2054",2054,123,123,100,13.6618586193924,30942.3123681676,0
"2054/2055",2055,123,123,100,20.9660903045735,30887.4910340318,0
"2055/2056",2056,123,123,100,18.6507148477986,31945.1694457131,0
"2056/2057",2057,123,123,100,22.9830588358132,30316.8250830621,0
"2057/2058",2058,123,123,100,27.3569120001971,30476.1914161202,0
"2058/2059",2059,123,123,100,17.6938027248752,30754.0314622018,0
"2059/2060",2060,123,123,100,19.5389333226085,32145.917528565,0
"2060/2061",2061,123,123,100,18.1764913816874,31756.530928093,0
"2061/2062",2062,123,123,100,16.2929962605658,32143.4839325454,0
"2062/2063",2063,123,123,100,24.6624458150936,30420.7436290868,0
"2063/2064",2064,123,123,100,20.6378913142569,31592.3114897544,0
"2064/2065",2065,123,123,100,23.0342594710071,30322.6248619687,1
"2065/2066",2066,123,123,100,12.7184887385063,33520.9530913411,0
"2066/2067",2067,123,123,100,15.8383834631529,32374.259223829,0
"2067/2068",2068,123,123,100,17.8323479112655,31177.8501542155,0
"2068/2069",2069,123,123,100,16.439399992684,32728.4362263726,0
"2069/2070",2070,123,123,100,8.91074425096394,34564.704210503,2
"2070/2071",2071,123,123,100,13.2536279362034,32858.7440274544,0
"2071/2072",2072,123,123,100,22.9172915688714,30196.2458859794,0
"2072/2073",2073,123,123,100,16.3999537334973,30979.4589551073,0
"2073/2074",2074,123,123,100,25.0741627703533,30105.0630619228,0
"2074/2075",2075,123,123,100,27.9160343784274,28547.8921494186,0
"2075/2076",2076,123,123,100,26.9581302108495,29476.8742484134,0
"2076/2077",2077,123,123,100,20.7066624605961,31781.3404468261,0
"2077/2078",2078,123,123,100,15.0710816832336,33128.654522948,0
"2078/2079",2079,123,123,100,22.4919555878921,30277.8636832386,0
"2079/2080",2080,123,123,100,20.0353436384783,31628.620802762,0
"2080/2081",2081,123,123,100,18.5228748607008,31667.7764873169,0
"2081/2082",2082,123,123,100,25.8629837079097,29573.619088171,0
"2082/2083",2083,123,123,100,23.5870933570734,30873.0240461174,0
"2083/2084",2084,123,123,100,17.7057242683152,31824.8800944928,0
"2084/2085",2085,123,123,100,17.0229928990836,31994.9236316513,0
"2085/2086",2086,123,123,100,21.9358548293994,31908.8636594061,0
"2086/2087",2087,123,123,100,14.9536582006526,33406.3548878971,3
"2087/2088",2088,123,123,100,21.0075355020524,30260.5732511859,0
"2088/2089",2089,123,123,100,22.9416633741992,31393.7264038455,0
"2089/2090",2090,123,123,100,25.1726352008461,30655.6493347287,0
"2090/2091",2091,123,123,100,17.8476096780751,31813.7123186756,0
"2091/2092",2092,123,123,100,23.0844003634095,30396.5446179491,0
"2092/2093",2093,123,123,100,22.5221592930761,31411.2291878797,2
"2093/2094",2094,123,123,100,13.0105614979395,34707.8710414078,0
"2094/2095",2095,123,123,100,11.0176137386718,33408.2553408202,0
"2095/2096",2096,123,123,100,20.5859145334989,31470.7177089825,0
"2096/2097",2097,123,123,100,24.1282418680601,29963.1679478511,0
"2097/2098",2098,123,123,100,16.9134750243534,32508.5718721952,0
"2098/2099",2099,123,123,100,16.0427463107553,32319.8333534058,0
"2099/2100",2100,123,123,100,18.6131521674338,30679.689840842,0
"2100/2101",2101,123,123,100,14.4864286613711,33410.94258927,0
