"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2038/2039",2039,123,123,100,22.8228435728859,29542.5856880751,0
"2039/2040",2040,123,123,100,13.0863634707462,31560.6112814015,0
"2040/2041",2041,123,123,100,19.0597273324825,31259.7256031586,0
"2041/2042",2042,123,123,100,17.9889495045882,31327.3688899046,0
"2042/2043",2043,123,123,100,17.2544656607307,30711.704517371,0
"2043/2044",2044,123,123,100,18.2937123024888,31227.6927582612,0
"2044/2045",2045,123,123,100,22.3566141248393,31262.3770330111,0
"2045/2046",2046,123,123,100,14.2616692765389,32608.5639500031,0
"2046/2047",2047,123,123,100,14.9057510137109,33392.5914403033,0
"2047/2048",2048,123,123,100,12.844544395849,32645.1739472672,0
"2048/2049",2049,123,123,100,17.880484878672,31432.7096935408,0
"2049/2050",2050,123,123,100,28.3628714356555,29251.5741778901,0
"2050/2051",2051,123,123,100,22.7366871297693,30237.8388357535,0
"2051/2052",2052,123,123,100,27.1867598237404,29821.6741013583,0
"2052/2053",2053,123,123,100,28.0715744699601,28800.6490696352,0
"2053/2054",2054,123,123,100,20.5082560933795,29699.8634543987,0
"2054/2055",2055,123,123,100,24.8478136020235,29619.9053592831,0
"2055/2056",2056,123,123,100,20.2233114604285,30682.2623819103,2
"2056/2057",2057,123,123,100,25.8512070278091,29057.6628525937,1
"2057/2058",2058,123,123,100,26.9830783990108,29146.1328640329,0
"2058/2059",2059,123,123,100,21.7472575359959,29553.0646930439,0
"2059/2060",2060,123,123,100,19.4936843540065,30921.2010714682,0
"2060/2061",2061,123,123,100,23.2439271752066,30521.6276147468,0
"2061/2062",2062,123,123,100,18.7362042275363,30842.7787500368,0
"2062/2063",2063,123,123,100,25.5586886579458,29170.1245390251,0
"2063/2064",2064,123,123,100,21.2133204739812,30381.8939071577,0
"2064/2065",2065,123,123,100,28.8158192844635,29111.2152694874,3
"2065/2066",2066,123,123,100,12.5267169937799,32181.0059708394,0
"2066/2067",2067,123,123,100,15.9585226634765,31183.3149032742,0
"2067/2068",2068,123,123,100,21.7190381378366,29878.0234382777,2
"2068/2069",2069,123,123,100,16.1970972363688,31497.4661788829,0
"2069/2070",2070,123,123,100,11.7262459111917,33318.1891062241,3
"2070/2071",2071,123,123,100,17.9393482402368,31608.885612512,0
"2071/2072",2072,123,123,100,26.687779244141,28965.3407983966,0
"2072/2073",2073,123,123,100,20.4806222989935,29693.5155127998,1
"2073/2074",2074,123,123,100,25.4880459635622,28945.0344617516,2
"2074/2075",2075,123,123,100,32.2257414918927,27314.2961444985,0
"2075/2076",2076,123,123,100,28.7935908593461,28262.0224097949,0
"2076/2077",2077,123,123,100,21.4600282707158,30565.2507436108,0
"2077/2078",2078,123,123,100,18.6257275004773,31914.2591111623,0
"2078/2079",2079,123,123,100,28.9587261106576,28971.1551930457,0
"2079/2080",2080,123,123,100,22.0323526904174,30315.7561689373,0
"2080/2081",2081,123,123,100,20.1528503258064,30489.5529156066,2
"2081/2082",2082,123,123,100,28.7542464017292,28315.4631489646,0
"2082/2083",2083,123,123,100,26.4458835718913,29669.5896469709,0
"2083/2084",2084,123,123,100,20.3870164978653,30496.8009045422,0
"2084/2085",2085,123,123,100,18.8646848362507,30668.9355258085,0
"2085/2086",2086,123,123,100,23.0285481653937,30702.4755221251,1
"2086/2087",2087,123,123,100,16.3965030435156,32108.0776930992,4
"2087/2088",2088,123,123,100,24.0957317242191,29088.1642348394,2
"2088/2089",2089,123,123,100,26.0101535758217,30166.4277623966,0
"2089/2090",2090,123,123,100,26.5159193396721,29410.241018448,0
"2090/2091",2091,123,123,100,20.2059137688452,30620.7787416279,0
"2091/2092",2092,123,123,100,27.0065397134581,29144.5998786986,0
"2092/2093",2093,123,123,100,23.3248914557398,30144.1459836811,4
"2093/2094",2094,123,123,100,13.8713307841203,33410.6943633594,0
"2094/2095",2095,123,123,100,13.0871981074788,32106.465074325,0
"2095/2096",2096,123,123,100,23.3945293861429,30299.2022121307,0
"2096/2097",2097,123,123,100,29.1768003178136,28706.4423782807,0
"2097/2098",2098,123,123,100,19.1011653466139,31286.2327732816,0
"2098/2099",2099,123,123,100,21.0402048485839,31004.1607726868,0
"2099/2100",2100,123,123,100,21.7553836236698,29400.9548327476,0
"2100/2101",2101,123,123,100,17.6690444499682,32226.2661651298,0
