"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2078/2079",2079,123,123,100,44.0706474019166,23981.1019720845,0
"2079/2080",2080,123,123,100,36.5509108595752,25514.1455487385,0
"2080/2081",2081,123,123,100,35.1424185316314,25750.0958718304,4
"2081/2082",2082,123,123,100,47.2725342852336,23439.5888901073,0
"2082/2083",2083,123,123,100,39.3079554534729,24700.6319415029,3
"2083/2084",2084,123,123,100,39.6387451723231,25625.7339652609,0
"2084/2085",2085,123,123,100,35.4550184540435,26170.8596396968,0
"2085/2086",2086,123,123,100,31.5138931212737,26272.0574459136,4
"2086/2087",2087,123,123,100,32.8409997023346,27355.9979217425,6
"2087/2088",2088,123,123,100,41.5121625270849,24511.0947279558,10
"2088/2089",2089,123,123,100,41.9118741759962,25275.8614381012,0
"2089/2090",2090,123,123,100,43.1294758472345,24512.5284372978,2
"2090/2091",2091,123,123,100,38.0249525079194,25772.5870969612,0
"2091/2092",2092,123,123,100,43.2702547362824,24070.0822100658,0
"2092/2093",2093,123,123,100,41.6325224844186,25362.1614148412,6
"2093/2094",2094,123,123,100,27.9321345025983,28750.3997204918,0
"2094/2095",2095,123,123,100,33.0307037661314,27081.5286978148,0
"2095/2096",2096,123,123,100,38.9162831744779,25730.4840967525,3
"2096/2097",2097,123,123,100,49.1159251173249,23637.3496974651,0
"2097/2098",2098,123,123,100,35.5797319700541,26451.3733947054,0
"2098/2099",2099,123,123,100,33.8919305134423,25878.770476982,0
"2099/2100",2100,123,123,100,41.1998821584239,24598.036064744,0
"2100/2101",2101,123,123,100,31.1577405916705,27314.1893418953,0
