"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2043/2044",2044,123,123,100,21.6311430449616,29708.8180973353,0
"2044/2045",2045,123,123,100,25.8884806371075,29677.6036624983,0
"2045/2046",2046,123,123,100,18.4211253549852,31043.5278033586,0
"2046/2047",2047,123,123,100,19.9585300519443,31874.6261729505,0
"2047/2048",2048,123,123,100,15.6689068824232,31246.3420151165,0
"2048/2049",2049,123,123,100,20.0843353512309,29945.2038392946,0
"2049/2050",2050,123,123,100,33.9937170506637,27660.4953202689,0
"2050/2051",2051,123,123,100,27.8759310083997,28783.2878207918,1
"2051/2052",2052,123,123,100,31.1499043754238,28293.5917790374,0
"2052/2053",2053,123,123,100,35.0975749759832,27202.0224593664,0
"2053/2054",2054,123,123,100,25.2033652896121,28190.213690022,0
"2054/2055",2055,123,123,100,25.5776726077568,28106.1088039558,0
"2055/2056",2056,123,123,100,26.0195897296405,29182.0636041909,3
"2056/2057",2057,123,123,100,30.2005216409332,27494.6593137318,1
"2057/2058",2058,123,123,100,32.6601917196961,27577.6942379279,0
"2058/2059",2059,123,123,100,24.6184696148887,28059.4341187505,0
"2059/2060",2060,123,123,100,24.2183804675144,29436.3154703462,0
"2060/2061",2061,123,123,100,26.0899605607301,29031.814883017,0
"2061/2062",2062,123,123,100,25.0614474929951,29230.1840013629,0
"2062/2063",2063,123,123,100,34.4332245891867,27525.5479735555,0
"2063/2064",2064,123,123,100,25.4816098133103,28927.6524099829,0
"2064/2065",2065,123,123,100,34.4804389572114,27553.589878113,4
"2065/2066",2066,123,123,100,20.2658614380643,30685.0309784757,0
"2066/2067",2067,123,123,100,23.2939770432522,29742.5452767657,0
"2067/2068",2068,123,123,100,29.0054485240296,28282.2685338864,3
"2068/2069",2069,123,123,100,27.1113512672757,29970.3952688854,0
"2069/2070",2070,123,123,100,14.5642193273038,31929.0190025168,5
"2070/2071",2071,123,123,100,21.5338510253773,30031.0690754624,0
"2071/2072",2072,123,123,100,30.4368584095591,27376.0298509253,0
"2072/2073",2073,123,123,100,26.5569683633194,28138.8496021787,2
"2073/2074",2074,123,123,100,31.9551844857465,27495.3821854312,2
"2074/2075",2075,123,123,100,40.6101197755115,25728.4843212552,0
"2075/2076",2076,123,123,100,34.710571466655,26631.3359258045,0
"2076/2077",2077,123,123,100,26.2505615087694,28998.3005933166,0
"2077/2078",2078,123,123,100,25.0752269075474,30458.448664479,0
"2078/2079",2079,123,123,100,33.5313401279177,27402.3699305076,0
"2079/2080",2080,123,123,100,27.9305261281665,28831.0678378716,0
"2080/2081",2081,123,123,100,26.1433536978548,28948.6439909711,2
"2081/2082",2082,123,123,100,32.8600454654957,26773.8496905472,0
"2082/2083",2083,123,123,100,31.1233058895968,28090.8089118153,1
"2083/2084",2084,123,123,100,24.8673384154208,28991.4328925796,0
"2084/2085",2085,123,123,100,23.9524469362036,29264.8302390818,0
"2085/2086",2086,123,123,100,26.5552213119759,29291.0902007427,3
"2086/2087",2087,123,123,100,21.2105366254555,30625.6006426178,5
"2087/2088",2088,123,123,100,26.7432282308241,27613.2628541403,5
"2088/2089",2089,123,123,100,30.855360645618,28581.6932429019,0
"2089/2090",2090,123,123,100,35.1783876427812,27835.4756705184,0
"2090/2091",2091,123,123,100,26.7850463724903,29036.9753135685,0
"2091/2092",2092,123,123,100,35.4907724813293,27474.7869032808,0
"2092/2093",2093,123,123,100,26.5378704726768,28650.7896369062,5
"2093/2094",2094,123,123,100,19.0585153485217,31963.1694449298,0
"2094/2095",2095,123,123,100,21.1266021087727,30504.5220758636,0
"2095/2096",2096,123,123,100,29.3141568806009,28815.7827239279,0
"2096/2097",2097,123,123,100,34.0929037220985,27072.2140886318,0
"2097/2098",2098,123,123,100,20.6521507264738,29713.9241129663,0
"2098/2099",2099,123,123,100,24.0997804336575,29376.1673168372,0
"2099/2100",2100,123,123,100,25.5027367553353,27912.4966780096,0
"2100/2101",2101,123,123,100,21.1984274044726,30621.4746678993,0
