"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2079/2080",2080,123,123,100,25.8663047003456,28878.3139765207,0
"2080/2081",2081,123,123,100,26.0759445007338,29074.0250832103,3
"2081/2082",2082,123,123,100,31.4648022295401,26859.3949816972,0
"2082/2083",2083,123,123,100,30.3319875510492,28216.9086286966,2
"2083/2084",2084,123,123,100,26.4530391004078,29058.3391101621,0
"2084/2085",2085,123,123,100,22.9531027434209,29279.5810399055,0
"2085/2086",2086,123,123,100,23.4521203434133,29332.0898837782,3
"2086/2087",2087,123,123,100,19.6646512187672,30678.5712288711,5
"2087/2088",2088,123,123,100,26.0958379112194,27708.1716471687,5
"2088/2089",2089,123,123,100,27.4344267466677,28711.5312287901,0
"2089/2090",2090,123,123,100,32.7980106214727,27949.692172775,0
"2090/2091",2091,123,123,100,26.1946753697671,29165.6671616454,0
"2091/2092",2092,123,123,100,32.9147424501975,27611.6943199337,0
"2092/2093",2093,123,123,100,25.9607275493904,28712.7845144141,5
"2093/2094",2094,123,123,100,18.9867826820278,31958.4344596099,0
"2094/2095",2095,123,123,100,18.1610576377798,30589.6044861339,0
"2095/2096",2096,123,123,100,27.9935068994664,28888.097955266,0
"2096/2097",2097,123,123,100,32.9924062117698,27203.2107884958,0
"2097/2098",2098,123,123,100,20.4738441535728,29822.0275347661,0
"2098/2099",2099,123,123,100,22.005010164321,29473.2188428082,0
"2099/2100",2100,123,123,100,26.5404119858886,27952.3674221914,0
"2100/2101",2101,123,123,100,19.6597853533531,30750.0954027977,0
