"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2034/2035",2035,123,123,100,27.1469216209734,27799.920129403,0
"2035/2036",2036,123,123,100,21.8253134870622,29781.1446214914,0
"2036/2037",2037,123,123,100,29.7042727363585,27513.0992241683,0
"2037/2038",2038,123,123,100,32.5921789903969,28091.3755189721,0
"2038/2039",2039,123,123,100,33.7311668409754,26715.0319539914,0
"2039/2040",2040,123,123,100,24.6985350674297,28740.218516971,0
"2040/2041",2041,123,123,100,24.8124828734296,28363.4655936752,1
"2041/2042",2042,123,123,100,26.3196628065552,28402.1374520585,0
"2042/2043",2043,123,123,100,27.4678184370996,27789.5477773882,0
"2043/2044",2044,123,123,100,26.0012593622866,28300.6983738812,0
"2044/2045",2045,123,123,100,30.3879650643364,28276.20437387,0
"2045/2046",2046,123,123,100,20.9612293869773,29594.0089026093,0
"2046/2047",2047,123,123,100,26.1594662820723,30469.0446757972,0
"2047/2048",2048,123,123,100,21.6244800602651,29883.5098057063,0
"2048/2049",2049,123,123,100,25.6069671144223,28561.2099719532,1
"2049/2050",2050,123,123,100,39.7573548930091,26297.9982094606,0
"2050/2051",2051,123,123,100,30.3627802055146,27464.0368459364,2
"2051/2052",2052,123,123,100,35.105671126177,26944.6890647421,1
"2052/2053",2053,123,123,100,40.1240060184155,25819.2039635144,0
"2053/2054",2054,123,123,100,32.4728687381164,26836.9815306757,0
"2054/2055",2055,123,123,100,34.8214785434286,26704.7642125292,0
"2055/2056",2056,123,123,100,28.1425855080668,27804.8089996204,4
"2056/2057",2057,123,123,100,34.4051883128075,26096.478308049,3
"2057/2058",2058,123,123,100,38.5148026836825,26152.8584357332,0
"2058/2059",2059,123,123,100,28.9498139525808,26752.952321521,0
"2059/2060",2060,123,123,100,27.5948511489673,28099.065361578,0
"2060/2061",2061,123,123,100,28.0530374561736,27660.5908575365,0
"2061/2062",2062,123,123,100,27.5524860655119,27787.1062103799,0
"2062/2063",2063,123,123,100,39.0183201926066,26106.7965192553,0
"2063/2064",2064,123,123,100,27.599661874066,27597.7490793588,0
"2064/2065",2065,123,123,100,38.9594268369106,26172.3273894684,5
"2065/2066",2066,123,123,100,23.0480436292137,29259.4000134775,0
"2066/2067",2067,123,123,100,27.8840155197513,28413.4109018845,0
"2067/2068",2068,123,123,100,34.3356276386889,26837.2480848776,5
"2068/2069",2069,123,123,100,30.4220283506779,28592.7402627543,0
"2069/2070",2070,123,123,100,17.295188343759,30579.5250293035,6
"2070/2071",2071,123,123,100,25.7815406472901,28604.2329409849,0
"2071/2072",2072,123,123,100,34.4761611410654,25989.7638087971,0
"2072/2073",2073,123,123,100,31.2224609012292,26744.8644980267,4
"2073/2074",2074,123,123,100,34.1230513157502,26218.0639139703,4
"2074/2075",2075,123,123,100,41.6078522620933,24365.1609696131,0
"2075/2076",2076,123,123,100,40.5142143116677,25237.9661160745,0
"2076/2077",2077,123,123,100,34.1205880874818,27638.4336604681,0
"2077/2078",2078,123,123,100,30.3965434635593,29109.0741256047,0
"2078/2079",2079,123,123,100,34.2644780410451,25982.8483504541,0
"2079/2080",2080,123,123,100,30.2183800409716,27424.982911516,0
"2080/2081",2081,123,123,100,30.6796558034193,27604.1788402181,3
"2081/2082",2082,123,123,100,36.7821361597703,25401.0082869343,0
"2082/2083",2083,123,123,100,33.0293934996694,26713.2036697306,3
"2083/2084",2084,123,123,100,33.3638559397909,27569.9480550513,0
"2084/2085",2085,123,123,100,29.5616557190851,27917.3521809373,0
"2085/2086",2086,123,123,100,28.1075807225029,27968.0389756784,3
"2086/2087",2087,123,123,100,25.0027205782235,29226.0787287094,6
"2087/2088",2088,123,123,100,27.6624522881416,26326.2408587113,8
"2088/2089",2089,123,123,100,36.3086856844752,27178.3441188913,0
"2089/2090",2090,123,123,100,35.1970386142448,26460.3985078,0
"2090/2091",2091,123,123,100,33.2868967892296,27663.1665578932,0
"2091/2092",2092,123,123,100,39.8698654901286,26061.4834456723,0
"2092/2093",2093,123,123,100,30.9188587226795,27277.3267299328,6
"2093/2094",2094,123,123,100,22.0533733929797,30541.307500679,0
"2094/2095",2095,123,123,100,24.7312396126995,29066.9653683379,0
"2095/2096",2096,123,123,100,32.5261999223221,27500.3100389577,0
"2096/2097",2097,123,123,100,37.9548929574548,25653.800629532,0
"2097/2098",2098,123,123,100,25.6759921242606,28317.1779115666,0
"2098/2099",2099,123,123,100,29.8627650732724,27914.6263517663,0
"2099/2100",2100,123,123,100,31.8450905524965,26515.2599261198,0
"2100/2101",2101,123,123,100,23.9726307784058,29239.011035461,0
